dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,structural_r2d3,r2d3,0.351555,47,/award/award_category/winners./award/award_honor/award_winner,217,dependency,final,U,17706.000000,1.008953,0.008953,17864.527130,BB,14847.000000,1.097514,0.097514,16294.790358,0.866401,1150.000000,0.133599,996.361150,1.008953,17706.000000,0.008953,17864.527130,,,,,,,,,1.097514,14847.000000,0.097514,16294.790358,1.084795,3286.000000,0.084795,3564.636370,1.085348,14810.000000,0.085348,16074.005361,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,48,/people/person/nationality,494,rule_only,trial,U,6832.000000,1.151623,0.151623,7867.886286,BB,2752.000000,1.000000,0.000000,2752.000000,0.651510,2884.000000,0.348490,1878.955994,1.151623,6832.000000,0.151623,7867.886286,,,,,,,,,1.000000,2752.000000,0.000000,2752.000000,1.000000,47.000000,0.000000,47.000000,1.000000,1411.000000,0.000000,1411.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,49,/sports/sports_team/roster./baseball/baseball_roster_position/position,3,dependency,final,U,559.000000,0.794471,0.205529,444.109345,UU,1059.000000,1.017795,0.017795,1077.845329,0.793792,27.000000,0.206208,21.432395,0.794471,559.000000,0.205529,444.109345,,,,,,,,,1.017822,177.000000,0.017822,180.154423,1.017799,168.000000,0.017799,170.990316,1.017795,1059.000000,0.017795,1077.845329,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,50,/people/cause_of_death/people,94,dependency,final,U,657.000000,0.941094,0.058906,618.298495,UU,21.000000,1.075613,0.075613,22.587881,0.933293,55.000000,0.066707,51.331098,0.941094,657.000000,0.058906,618.298495,,,,,,,,,1.048484,3.000000,0.048484,3.145453,,,,,1.075613,21.000000,0.075613,22.587881,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,51,/tv/tv_program/languages,24,dependency,final,U,261.000000,0.751057,0.248943,196.025981,BB,1142.000000,1.054386,0.054386,1204.109269,0.632921,249.000000,0.367079,157.597404,0.751057,261.000000,0.248943,196.025981,,,,,,,,,1.054386,1142.000000,0.054386,1204.109269,,,,,1.056802,672.000000,0.056802,710.170742,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,52,/music/genre/parent_genre,97,rule_only,trial,U,418.000000,1.153797,0.153797,482.287021,BB,109.000000,1.000000,0.000000,109.000000,0.784489,36.000000,0.215511,28.241604,1.153797,418.000000,0.153797,482.287021,,,,,,,,,1.000000,109.000000,0.000000,109.000000,1.000000,32.000000,0.000000,32.000000,1.000000,47.000000,0.000000,47.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,53,/base/popstra/celebrity/breakup./base/popstra/breakup/participant,0,rule_only,trial,U,20.000000,1.000000,0.000000,20.000000,BB,8.000000,1.000000,0.000000,8.000000,1.000000,19.000000,0.000000,19.000000,1.000000,20.000000,0.000000,20.000000,,,,,,,,,1.000000,8.000000,0.000000,8.000000,1.000000,1.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,54,/location/country/capital,11,rule_only,trial,B,27.000000,1.000000,0.000000,27.000000,BB,18.000000,1.000000,0.000000,18.000000,1.000000,27.000000,0.000000,27.000000,,,,,,,,,,,,,1.000000,18.000000,0.000000,18.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,55,/film/special_film_performance_type/film_performance_type./film/performance/film,11,rule_only,trial,U,221.000000,1.000000,0.000000,221.000000,UU,65.000000,1.000000,0.000000,65.000000,1.000000,44.000000,0.000000,44.000000,1.000000,221.000000,0.000000,221.000000,,,,,,,,,1.000000,9.000000,0.000000,9.000000,,,,,1.000000,65.000000,0.000000,65.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,56,/location/hud_county_place/place,48,rule_only,none,B,695.000000,1.000000,0.000000,695.000000,,,,,,1.000000,695.000000,0.000000,695.000000,1.000000,276.000000,0.000000,276.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,57,/music/performance_role/guest_performances./music/recording_contribution/performance_role,2,rule_only,trial,U,14853.000000,1.000000,0.000000,14853.000000,BU,24180.000000,1.000000,0.000000,24180.000000,1.000000,822.000000,0.000000,822.000000,1.000000,14853.000000,0.000000,14853.000000,,,,,,,,,1.000000,5677.000000,0.000000,5677.000000,1.000000,24180.000000,0.000000,24180.000000,1.000000,12427.000000,0.000000,12427.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,58,/location/location/adjoin_s./location/adjoining_relationship/adjoins,55,dependency,final,U,4622.000000,0.930612,0.069388,4301.287277,BB,7108.000000,1.047748,0.047748,7447.392073,0.936995,1297.000000,0.063005,1215.282904,0.930612,4622.000000,0.069388,4301.287277,,,,,,,,,1.047748,7108.000000,0.047748,7447.392073,1.087842,188.000000,0.087842,204.514240,1.060712,1807.000000,0.060712,1916.707126,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,59,/film/film_subject/films,77,dependency,final,U,1106.000000,1.620951,0.620951,1792.772138,UU,40.000000,1.043733,0.043733,41.749320,1.132274,79.000000,0.132274,89.449646,1.620951,1106.000000,0.620951,1792.772138,,,,,,,,,1.011053,4.000000,0.011053,4.044211,,,,,1.043733,40.000000,0.043733,41.749320,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,60,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,60,dependency,final,U,808.000000,0.748241,0.251759,604.578890,BB,4189.000000,1.008230,0.008230,4223.473794,0.761654,585.000000,0.238346,445.567707,0.748241,808.000000,0.251759,604.578890,,,,,,,,,1.008230,4189.000000,0.008230,4223.473794,,,,,1.008229,105.000000,0.008229,105.864076,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,61,/education/educational_institution/colors,90,dependency,final,U,1376.000000,0.776809,0.223191,1068.889184,UU,2387.000000,1.002350,0.002350,2392.610166,0.758441,105.000000,0.241559,79.636347,0.776809,1376.000000,0.223191,1068.889184,,,,,,,,,1.004146,1589.000000,0.004146,1595.587358,1.003464,261.000000,0.003464,261.904104,1.002350,2387.000000,0.002350,2392.610166,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,62,/base/aareas/schema/administrative_area/administrative_parent,25,dependency,final,U,1058.000000,0.931097,0.068903,985.101049,BB,3315.000000,1.084058,0.084058,3593.651275,0.877910,575.000000,0.122090,504.797962,0.931097,1058.000000,0.068903,985.101049,,,,,,,,,1.084058,3315.000000,0.084058,3593.651275,1.107843,82.000000,0.107843,90.843142,1.088882,3135.000000,0.088882,3413.644757,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,63,/organization/role/leaders./organization/leadership/organization,70,dependency,final,U,668.000000,0.957028,0.042972,639.294370,BB,2057.000000,1.002472,0.002472,2062.084904,0.675276,303.000000,0.324724,204.608658,0.957028,668.000000,0.042972,639.294370,,,,,,,,,1.002472,2057.000000,0.002472,2062.084904,0.996822,88.000000,0.003178,87.720327,1.003199,1739.000000,0.003199,1744.563061,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,64,/government/legislative_session/members./government/government_position_held/legislative_sessions,13,rule_only,trial,U,8275.000000,0.845472,0.154528,6996.279145,UU,13861.000000,1.000000,0.000000,13861.000000,0.844747,36.000000,0.155253,30.410881,0.845472,8275.000000,0.154528,6996.279145,,,,,,,,,1.000000,202.000000,0.000000,202.000000,1.000000,3027.000000,0.000000,3027.000000,1.000000,13861.000000,0.000000,13861.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,65,/olympics/olympic_games/sports,13,dependency,final,U,9546.000000,0.536557,0.463443,5121.969304,UU,11804.000000,1.000601,0.000601,11811.096565,0.554617,104.000000,0.445383,57.680168,0.536557,9546.000000,0.463443,5121.969304,,,,,,,,,1.000611,929.000000,0.000611,929.567433,1.000802,8277.000000,0.000802,8283.637326,1.000601,11804.000000,0.000601,11811.096565,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,66,/people/person/places_lived./people/place_lived/location,305,dependency,final,U,3542.000000,1.562356,0.562356,5533.866369,UU,1026.000000,1.454927,0.454927,1492.755205,1.243843,977.000000,0.243843,1215.234220,1.562356,3542.000000,0.562356,5533.866369,,,,,,,,,1.383082,236.000000,0.383082,326.407305,1.168591,21.000000,0.168591,24.540405,1.454927,1026.000000,0.454927,1492.755205,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,67,/award/award_category/disciplines_or_subjects,15,dependency,final,U,198.000000,0.893444,0.106556,176.901932,UU,182.000000,1.000330,0.000330,182.060060,0.704647,25.000000,0.295353,17.616170,0.893444,198.000000,0.106556,176.901932,,,,,,,,,0.998483,41.000000,0.001517,40.937787,1.001304,4.000000,0.001304,4.005215,1.000330,182.000000,0.000330,182.060060,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,68,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,86,rule_only,trial,U,3011.000000,1.000000,0.000000,3011.000000,UU,1992.000000,1.000000,0.000000,1992.000000,1.000000,132.000000,0.000000,132.000000,1.000000,3011.000000,0.000000,3011.000000,,,,,,,,,1.000000,398.000000,0.000000,398.000000,1.000000,186.000000,0.000000,186.000000,1.000000,1992.000000,0.000000,1992.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,69,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,63,rule_only,trial,U,34384.000000,0.471020,0.528980,16195.558557,UU,63445.000000,1.000000,0.000000,63445.000000,0.587386,466.000000,0.412614,273.721643,0.471020,34384.000000,0.528980,16195.558557,,,,,,,,,1.000000,21884.000000,0.000000,21884.000000,1.000000,9803.000000,0.000000,9803.000000,1.000000,63445.000000,0.000000,63445.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,70,/language/human_language/countries_spoken_in,25,rule_only,trial,U,1605.000000,1.000000,0.000000,1605.000000,UU,4339.000000,1.000000,0.000000,4339.000000,1.000000,278.000000,0.000000,278.000000,1.000000,1605.000000,0.000000,1605.000000,,,,,,,,,1.000000,3137.000000,0.000000,3137.000000,1.000000,56.000000,0.000000,56.000000,1.000000,4339.000000,0.000000,4339.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,71,/people/ethnicity/people,251,rule_only,trial,U,2926.000000,1.475365,0.475365,4316.916820,BB,4781.000000,1.000000,0.000000,4781.000000,0.833322,340.000000,0.166678,283.329548,1.475365,2926.000000,0.475365,4316.916820,,,,,,,,,1.000000,4781.000000,0.000000,4781.000000,1.000000,114.000000,0.000000,114.000000,1.000000,2718.000000,0.000000,2718.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,72,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,31,rule_only,trial,U,18907.000000,0.669291,0.330709,12654.279265,UU,39819.000000,1.000000,0.000000,39819.000000,0.704833,442.000000,0.295167,311.536319,0.669291,18907.000000,0.330709,12654.279265,,,,,,,,,1.000000,15101.000000,0.000000,15101.000000,1.000000,4229.000000,0.000000,4229.000000,1.000000,39819.000000,0.000000,39819.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,73,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,38,rule_only,trial,U,2418.000000,0.756441,0.243559,1829.075547,UU,5071.000000,1.000000,0.000000,5071.000000,0.758806,118.000000,0.241194,89.539155,0.756441,2418.000000,0.243559,1829.075547,,,,,,,,,1.000000,665.000000,0.000000,665.000000,1.000000,1.000000,0.000000,1.000000,1.000000,5071.000000,0.000000,5071.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,74,/film/film/other_crew./film/film_crew_gig/crewmember,26,dependency,final,U,1099.000000,1.328821,0.328821,1460.373839,UU,68.000000,1.135376,0.135376,77.205568,0.868894,132.000000,0.131106,114.693955,1.328821,1099.000000,0.328821,1460.373839,,,,,,,,,1.097249,15.000000,0.097249,16.458735,,,,,1.135376,68.000000,0.135376,77.205568,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,75,/music/performance_role/track_performances./music/track_contribution/role,53,rule_only,trial,U,112987.000000,0.322715,0.677285,36462.656199,UU,184522.000000,1.000000,0.000000,184522.000000,0.515769,1073.000000,0.484231,553.419922,0.322715,112987.000000,0.677285,36462.656199,,,,,,,,,1.000000,4186.000000,0.000000,4186.000000,1.000000,45456.000000,0.000000,45456.000000,1.000000,184522.000000,0.000000,184522.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,76,/music/record_label/artist,266,rule_only,trial,U,4621.000000,1.502266,0.502266,6941.969800,UU,1361.000000,1.000000,0.000000,1361.000000,0.940506,228.000000,0.059494,214.435414,1.502266,4621.000000,0.502266,6941.969800,,,,,,,,,1.000000,903.000000,0.000000,903.000000,1.000000,249.000000,0.000000,249.000000,1.000000,1361.000000,0.000000,1361.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,77,/base/popstra/celebrity/dated./base/popstra/dated/participant,11,rule_only,trial,U,1251.000000,1.000000,0.000000,1251.000000,BB,25.000000,1.000000,0.000000,25.000000,1.000000,352.000000,0.000000,352.000000,1.000000,1251.000000,0.000000,1251.000000,,,,,,,,,1.000000,25.000000,0.000000,25.000000,1.000000,3.000000,0.000000,3.000000,1.000000,10.000000,0.000000,10.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,78,/base/locations/continents/countries_within,5,dependency,final,U,1031.000000,0.695466,0.304534,717.025961,UU,2593.000000,1.001248,0.001248,2596.235027,0.723254,156.000000,0.276746,112.827640,0.695466,1031.000000,0.304534,717.025961,,,,,,,,,0.998999,2077.000000,0.001001,2074.921546,0.998298,78.000000,0.001702,77.867236,1.001248,2593.000000,0.001248,2596.235027,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,79,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,42,rule_only,trial,U,1100.000000,0.866112,0.133888,952.723640,UU,495.000000,1.000000,0.000000,495.000000,0.866344,68.000000,0.133656,58.911392,0.866112,1100.000000,0.133888,952.723640,,,,,,,,,1.000000,35.000000,0.000000,35.000000,1.000000,22.000000,0.000000,22.000000,1.000000,495.000000,0.000000,495.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,80,/sports/sports_team/sport,53,dependency,final,U,328.000000,0.695781,0.304219,228.216070,UU,1207.000000,1.035489,0.035489,1249.834982,0.649243,77.000000,0.350757,49.991703,0.695781,328.000000,0.304219,228.216070,,,,,,,,,1.031979,176.000000,0.031979,181.628251,,,,,1.035489,1207.000000,0.035489,1249.834982,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,81,/education/educational_institution_campus/educational_institution,13,rule_only,none,B,907.000000,1.000000,0.000000,907.000000,,,,,,1.000000,907.000000,0.000000,907.000000,1.000000,664.000000,0.000000,664.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,82,/people/person/religion,127,rule_only,trial,U,1320.000000,1.277458,0.277458,1686.244032,BB,2034.000000,1.000000,0.000000,2034.000000,0.821817,245.000000,0.178183,201.345140,1.277458,1320.000000,0.277458,1686.244032,,,,,,,,,1.000000,2034.000000,0.000000,2034.000000,1.000000,8.000000,0.000000,8.000000,1.000000,793.000000,0.000000,793.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,83,/organization/organization/headquarters./location/mailing_address/citytown,55,dependency,final,U,451.000000,1.876379,0.876379,846.246974,UU,160.000000,1.041113,0.041113,166.578080,1.580805,286.000000,0.580805,452.110316,1.876379,451.000000,0.876379,846.246974,,,,,,,,,1.054639,146.000000,0.054639,153.977221,1.003429,2.000000,0.003429,2.006859,1.041113,160.000000,0.041113,166.578080,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,84,/film/film/produced_by,60,rule_only,trial,U,2199.000000,1.000000,0.000000,2199.000000,BB,5719.000000,1.000000,0.000000,5719.000000,1.000000,738.000000,0.000000,738.000000,1.000000,2199.000000,0.000000,2199.000000,,,,,,,,,1.000000,5719.000000,0.000000,5719.000000,1.000000,189.000000,0.000000,189.000000,1.000000,127.000000,0.000000,127.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,85,/people/person/spouse_s./people/marriage/type_of_union,346,rule_only,trial,U,4951.000000,0.702470,0.297530,3477.927485,BB,1962.000000,1.000000,0.000000,1962.000000,0.516439,908.000000,0.483561,468.926975,0.702470,4951.000000,0.297530,3477.927485,,,,,,,,,1.000000,1962.000000,0.000000,1962.000000,,,,,1.000000,585.000000,0.000000,585.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,86,/film/film/production_companies,84,dependency,final,U,3736.000000,1.431437,0.431437,5347.849006,BB,7938.000000,1.042053,0.042053,8271.817508,0.931650,585.000000,0.068350,545.015074,1.431437,3736.000000,0.431437,5347.849006,,,,,,,,,1.042053,7938.000000,0.042053,8271.817508,1.029842,151.000000,0.029842,155.506157,1.046392,1241.000000,0.046392,1298.571976,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,87,/location/country/second_level_divisions,46,dependency,final,B,562.000000,0.684718,0.315282,384.811460,BB,2528.000000,0.993727,0.006273,2512.140845,0.684718,562.000000,0.315282,384.811460,1.161167,163.000000,0.161167,189.270237,,,,,,,,,0.993727,2528.000000,0.006273,2512.140845,0.999899,113.000000,0.000101,112.988576,0.993363,64.000000,0.006637,63.575219,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,88,/base/culturalevent/event/entity_involved,20,dependency,final,U,134.000000,0.938321,0.061679,125.734947,BB,123.000000,1.003374,0.003374,123.415039,0.818082,103.000000,0.181918,84.262446,0.938321,134.000000,0.061679,125.734947,,,,,,,,,1.003374,123.000000,0.003374,123.415039,1.003343,52.000000,0.003343,52.173815,1.003262,59.000000,0.003262,59.192446,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,89,/education/educational_degree/people_with_this_degree./education/education/institution,287,rule_only,trial,U,13018.000000,0.581829,0.418171,7574.247318,UU,21236.000000,1.000000,0.000000,21236.000000,0.638872,195.000000,0.361128,124.580137,0.581829,13018.000000,0.418171,7574.247318,,,,,,,,,1.000000,6560.000000,0.000000,6560.000000,1.000000,8173.000000,0.000000,8173.000000,1.000000,21236.000000,0.000000,21236.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,90,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,38,rule_only,trial,U,738.000000,0.805362,0.194638,594.356935,UU,1109.000000,1.000000,0.000000,1109.000000,0.793676,156.000000,0.206324,123.813425,0.805362,738.000000,0.194638,594.356935,,,,,,,,,1.000000,984.000000,0.000000,984.000000,1.000000,85.000000,0.000000,85.000000,1.000000,1109.000000,0.000000,1109.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,91,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,11,dependency,final,U,143.000000,0.839691,0.160309,120.075870,UU,413.000000,1.003346,0.003346,414.381815,0.839487,85.000000,0.160513,71.356386,0.839691,143.000000,0.160309,120.075870,,,,,,,,,1.003346,386.000000,0.003346,387.291479,,,,,1.003346,413.000000,0.003346,414.381815,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,92,/music/performance_role/regular_performances./music/group_membership/group,167,rule_only,trial,U,28732.000000,0.768828,0.231172,22089.966096,UU,42716.000000,1.000000,0.000000,42716.000000,0.771156,380.000000,0.228844,293.039280,0.768828,28732.000000,0.231172,22089.966096,,,,,,,,,1.000000,15517.000000,0.000000,15517.000000,1.000000,6229.000000,0.000000,6229.000000,1.000000,42716.000000,0.000000,42716.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,93,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,30,dependency,final,U,1794.000000,0.746648,0.253352,1339.485615,UU,5190.000000,1.000744,0.000744,5193.861879,0.760040,38.000000,0.239960,28.881516,0.746648,1794.000000,0.253352,1339.485615,,,,,,,,,1.000744,285.000000,0.000744,285.212068,1.000744,284.000000,0.000744,284.211324,1.000744,5190.000000,0.000744,5193.861879,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,94,/sports/sports_team_location/teams,53,rule_only,none,B,13.000000,0.913300,0.086700,11.872901,,,,,,0.913300,13.000000,0.086700,11.872901,0.888449,2.000000,0.111551,1.776899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,95,/sports/sports_team/colors,77,rule_only,trial,U,806.000000,0.698250,0.301750,562.789661,UU,1884.000000,1.000000,0.000000,1884.000000,0.737783,63.000000,0.262217,46.480335,0.698250,806.000000,0.301750,562.789661,,,,,,,,,1.000000,861.000000,0.000000,861.000000,1.000000,181.000000,0.000000,181.000000,1.000000,1884.000000,0.000000,1884.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,96,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,43,dependency,final,U,1788.000000,0.751089,0.248911,1342.946238,UU,5422.000000,1.005230,0.005230,5450.359229,0.751087,51.000000,0.248913,38.305437,0.751089,1788.000000,0.248911,1342.946238,,,,,,,,,1.005230,662.000000,0.005230,665.462061,1.005231,221.000000,0.005231,222.156051,1.005230,5422.000000,0.005230,5450.359229,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,16,dependency,final,U,3899.000000,0.970638,0.029362,3784.519122,BU,8148.000000,1.035710,0.035710,8438.962636,0.964555,896.000000,0.035445,864.241280,0.970638,3899.000000,0.029362,3784.519122,,,,,,,,,1.036438,7153.000000,0.036438,7413.640299,1.035710,8148.000000,0.035710,8438.962636,1.037125,3879.000000,0.037125,4023.007875,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,98,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,27,dependency,final,U,1323.000000,0.728285,0.271715,963.521584,UU,1952.000000,1.000744,0.000744,1953.452483,0.726335,11.000000,0.273665,7.989683,0.728285,1323.000000,0.271715,963.521584,,,,,,,,,1.000744,55.000000,0.000744,55.040925,1.000744,622.000000,0.000744,622.462830,1.000744,1952.000000,0.000744,1953.452483,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,99,/user/alexander/philosophy/philosopher/interests,9,rule_only,trial,U,139.000000,0.924890,0.075110,128.559710,BB,96.000000,1.000000,0.000000,96.000000,0.930020,26.000000,0.069980,24.180525,0.924890,139.000000,0.075110,128.559710,,,,,,,,,1.000000,96.000000,0.000000,96.000000,1.000000,4.000000,0.000000,4.000000,1.000000,18.000000,0.000000,18.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,100,/people/person/languages,98,dependency,final,U,1149.000000,1.272473,0.272473,1462.071707,BB,3546.000000,1.018340,0.018340,3611.034704,0.769143,543.000000,0.230857,417.644486,1.272473,1149.000000,0.272473,1462.071707,,,,,,,,,1.018340,3546.000000,0.018340,3611.034704,1.009712,37.000000,0.009712,37.359329,1.008785,125.000000,0.008785,126.098112,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,101,/education/educational_institution/students_graduates./education/education/major_field_of_study,321,rule_only,trial,U,11768.000000,0.621994,0.378006,7319.624215,UU,13829.000000,1.000000,0.000000,13829.000000,0.757782,313.000000,0.242218,237.185735,0.621994,11768.000000,0.378006,7319.624215,,,,,,,,,1.000000,4759.000000,0.000000,4759.000000,1.000000,8930.000000,0.000000,8930.000000,1.000000,13829.000000,0.000000,13829.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,102,/film/director/film,19,rule_only,trial,U,1258.000000,1.000000,0.000000,1258.000000,BB,3510.000000,1.000000,0.000000,3510.000000,1.000000,530.000000,0.000000,530.000000,1.000000,1258.000000,0.000000,1258.000000,,,,,,,,,1.000000,3510.000000,0.000000,3510.000000,1.000000,29.000000,0.000000,29.000000,1.000000,211.000000,0.000000,211.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,structural_r2d3,r2d3,0.351555,103,/award/award_ceremony/awards_presented./award/award_honor/honored_for,121,dependency,final,U,2004.000000,1.639215,0.639215,3284.987060,BB,1177.000000,1.750278,0.750278,2060.076735,1.022151,196.000000,0.022151,200.341596,1.639215,2004.000000,0.639215,3284.987060,,,,,,,,,1.750278,1177.000000,0.750278,2060.076735,1.579387,99.000000,0.579387,156.359293,1.486648,91.000000,0.486648,135.284941,,,,,,,,,,,,,,,,,,,,,
