dataset,selector,coverage,n,mrr_stage1,mrr_stage2,gain_pt
KG20C,balanced4_syn_max_topk_eff_rf,0.68,5065,0.17789191227152393,0.19373448804308296,0.08905731333855038
KG20C,balanced4_syn_max_topk_eff_rf,0.7,5214,0.1809891536348548,0.1963935607512709,0.08511232196540619
KG20C,balanced4_syn_max_topk_eff_rf,0.72,5363,0.18499958056793972,0.19956723064306892,0.0787442329891086
KG20C,balanced4_syn_max_topk_eff_rf,0.74,5512,0.18840628972289494,0.20249072670528945,0.0747556623672685
KG20C,balanced4_syn_max_topk_eff_rf,0.76,5660,0.1943973154441461,0.20778279011585707,0.06885627325217292
KG20C,balanced4_syn_max_topk_eff_rf,0.78,5809,0.20264161268659867,0.2155885301423595,0.06389071466670715
KG20C,balanced4_syn_max_topk_eff_rf,0.8,5958,0.2048964750498177,0.21727944402217778,0.060435246479224825
KG20C,balanced4_syn_max_topk_eff_rf,0.82,6107,0.20521402068495465,0.21714361277868227,0.05813244170115439
KG20C,balanced4_syn_max_topk_eff_rf,0.84,6256,0.20857333646625942,0.22021809360179956,0.05583051665582328
KG20C,balanced4_syn_max_topk_eff_rf,0.86,6405,0.21095950029953353,0.2222582103631948,0.053558669069743825
KG20C,balanced4_syn_max_topk_eff_rf,0.88,6554,0.22207903459447123,0.23309930972935725,0.04962321254237101
KG20C,balanced4_syn_max_topk_eff_rf,0.9,6703,0.2278148745301875,0.23859011139874686,0.04729821479295704
KG20C,balanced4_syn_max_topk_eff_rf,0.92,6852,0.22786110110994284,0.2383114496637865,0.04586280195671222
KG20C,balanced4_syn_max_topk_eff_rf,0.94,7001,0.22497092454330783,0.2350477122082615,0.04479151110486668
KG20C,balanced4_syn_max_topk_eff_rf,0.96,7150,0.2248823341836367,0.23435754891165655,0.04213409987234695
KG20C,balanced4_syn_max_topk_eff_rf,0.98,7299,0.22604793301890866,0.2346217203339962,0.03792906752379088
KG20C,balanced4_syn_max_topk_eff_rf,1.0,7448,0.22638074035722042,0.23398674950607826,0.033598304947920266
WN18RR,balanced4_syn_max_topk_eff_rf,0.02,121,0.5536734251255333,0.6022366714032549,0.08771099365426638
WN18RR,balanced4_syn_max_topk_eff_rf,0.04,242,0.4679913584467966,0.5010503890224504,0.07064025858377465
WN18RR,balanced4_syn_max_topk_eff_rf,0.06,363,0.4283457926131455,0.4552520923124912,0.06281443675494613
WN18RR,balanced4_syn_max_topk_eff_rf,0.08,484,0.39149092312168227,0.41400277422776915,0.05750286858908815
WN18RR,balanced4_syn_max_topk_eff_rf,0.1,606,0.36834196936368935,0.3878752396296921,0.05303025962462682
WN18RR,balanced4_syn_max_topk_eff_rf,0.12,727,0.36677707265794746,0.38436991675614945,0.04796604098154433
WN18RR,balanced4_syn_max_topk_eff_rf,0.14,848,0.35207196355795706,0.36785623906235976,0.044832526125881955
WN18RR,balanced4_syn_max_topk_eff_rf,0.16,969,0.34021709894500923,0.3546823214156417,0.0425176233513489
WN18RR,balanced4_syn_max_topk_eff_rf,0.18,1090,0.34870108409489176,0.36222461452706367,0.038782587863970486
WN18RR,balanced4_syn_max_topk_eff_rf,0.2,1211,0.3515961958667694,0.3640543423597954,0.03543310945760858
WN18RR,balanced4_syn_max_topk_eff_rf,0.22,1332,0.3518006101219052,0.36348829593020876,0.033222471684325905
WN18RR,balanced4_syn_max_topk_eff_rf,0.24,1453,0.3407287430882566,0.3515387643531068,0.03172617950241485
WN18RR,balanced4_syn_max_topk_eff_rf,0.26,1574,0.3301618227149832,0.3402370500195814,0.03051602763077721
WN18RR,balanced4_syn_max_topk_eff_rf,0.28,1695,0.31584424432554403,0.32531004376645345,0.029969833584027272
WN18RR,balanced4_syn_max_topk_eff_rf,0.3,1816,0.306474350416238,0.31543689843354006,0.02924403952607979
WN18RR,balanced4_syn_max_topk_eff_rf,0.32,1938,0.3013971424908847,0.3099650801642864,0.028427401808100772
WN18RR,balanced4_syn_max_topk_eff_rf,0.34,2059,0.2965762162513028,0.3047746915021213,0.027643738107008264
WN18RR,balanced4_syn_max_topk_eff_rf,0.36,2180,0.28858215841979645,0.2963976755275672,0.027082468128198034
WN18RR,balanced4_syn_max_topk_eff_rf,0.38,2301,0.2777553560968937,0.28520288607847766,0.026813272248783937
WN18RR,balanced4_syn_max_topk_eff_rf,0.4,2422,0.2734238327714303,0.2805577916112946,0.026091210731538528
WN18RR,balanced4_syn_max_topk_eff_rf,0.42,2543,0.26909085180015757,0.2759444848492636,0.025469587699681107
WN18RR,balanced4_syn_max_topk_eff_rf,0.44,2664,0.2628298643941328,0.269403094130914,0.0250094476589775
WN18RR,balanced4_syn_max_topk_eff_rf,0.46,2785,0.254540673165481,0.2608491652400383,0.024783827260706826
WN18RR,balanced4_syn_max_topk_eff_rf,0.48,2906,0.24937895484666442,0.25545821488375975,0.02437759850598975
WN18RR,balanced4_syn_max_topk_eff_rf,0.5,3028,0.24477031810170813,0.2506365682172669,0.023966345924023358
WN18RR,balanced4_syn_max_topk_eff_rf,0.52,3149,0.24032157848529978,0.2459906696719601,0.023589605321301166
WN18RR,balanced4_syn_max_topk_eff_rf,0.54,3270,0.2396021757819783,0.24512753295505263,0.02306054673769764
