metric,dataset,feature,op,threshold,coverage,n,mean_delta,base_rr,rel_gain,improved,worse,unchanged,improved_sum,worse_sum,improved_mean,worse_mean
raw_demo,WN18RR,num_nodes,<=,48.0,0.2046242774566474,1239,0.0013731926219941958,0.28811316198513603,0.004766157202026889,14,1,1224,1.7014964650443374,-0.0001108063935289054,0.12153546178888124,-0.0001108063935289054
raw_demo,WN18RR,top_margin_stage1,<=,0.02015182318124409,0.5012386457473162,3035,0.0007566949164112373,0.16329730683510127,0.004633848108562825,36,12,2987,3.730203615010419,-1.4336345437023141,0.10361676708362275,-0.11946954530852617
raw_demo,WN18RR,top_margin_stage2,<=,0.00012652093892686416,0.2,1211,0.0007545365248382786,0.17293677556770357,0.004363077329048978,12,3,1196,1.3804103982458222,-0.4666666666666667,0.11503419985381852,-0.15555555555555556
raw_demo,WN18RR,num_nodes,<=,68.0,0.3037159372419488,1839,0.0013643074585245058,0.31352034169636994,0.0043515755664931466,19,2,1818,2.542405555953428,-0.03344413972686226,0.13381081873439096,-0.01672206986343113
raw_demo,WN18RR,max_rules,<=,13.0,0.3230388109000826,1956,0.001404566570892247,0.3526089012585991,0.003983355399931197,28,2,1926,2.7530528601769277,-0.005720647511692297,0.09832331643489027,-0.0028603237558461484
raw_demo,WN18RR,top_margin_stage2,<=,0.00034249361460367625,0.2500412881915772,1514,0.0006035295452966681,0.16305197479447806,0.003701454987327803,12,3,1499,1.3804103982458222,-0.4666666666666667,0.11503419985381852,-0.15555555555555556
raw_demo,WN18RR,num_nodes,<=,86.0,0.402972749793559,2440,0.0012202963227352195,0.3323126306186438,0.0036721334379119955,32,5,2403,3.149230103954447,-0.17170707648051106,0.09841344074857647,-0.03434141529610221
raw_demo,WN18RR,top_margin_stage1,<=,0.004142360366143522,0.4,2422,0.0005472483192682983,0.15064690816287057,0.003632655498489525,23,9,2390,2.697828341038845,-1.372392911771027,0.11729688439299327,-0.1524881013078919
raw_demo,WN18RR,max_rules,<=,19.0,0.40908340214698596,2477,0.0013137620411824685,0.38113227221858004,0.003446997635584697,36,4,2437,3.2636965005024305,-0.009507924493456497,0.09065823612506752,-0.0023769811233641243
raw_demo,WN18RR,top_margin_stage1,<=,0.09845060438222647,0.6004954582989265,3636,0.0006810346048199859,0.2012127377117162,0.0033846495632683334,47,21,3568,4.723452054678681,-2.247210231553212,0.10049897988678044,-0.10701001102634343
raw_demo,WN18RR,top_margin_stage2,<=,0.0008858416963811468,0.30008257638315444,1817,0.0005088175241143844,0.15157910159158963,0.003356778861807268,13,3,1801,1.391188107982503,-0.4666666666666667,0.10701446984480792,-0.15555555555555556
raw_demo,WN18RR,top_margin_stage2,<=,0.004294824850907346,0.4,2422,0.0003985856112039717,0.149564784586355,0.0026649696471420263,25,8,2389,2.3375411200898597,-1.3721667697538402,0.0935016448035944,-0.17152084621923003
raw_demo,WN18RR,num_nodes,<=,106.0,0.502559867877787,3043,0.0009296223586942814,0.35129044083227506,0.0026463070173268193,37,9,2997,3.2650850823094255,-0.43624424480272717,0.0882455427651196,-0.048471582755858576
raw_demo,WN18RR,max_rules,<=,10.0,0.2518579686209744,1525,0.0008893786377612538,0.34350585386369714,0.0025891222165726423,12,1,1512,1.3565285646030987,-0.000226142017186794,0.11304404705025822,-0.000226142017186794
raw_demo,WN18RR,top_margin_stage2,<=,0.02030448145291415,0.5000825763831545,3028,0.0004167976549875604,0.16235785391314458,0.0025671542518080565,32,12,2984,2.695697843004647,-1.4336345437023141,0.08424055759389522,-0.11946954530852617
raw_demo,WN18RR,gt_stage1_official,<=,0.2648592233852716,0.6,3633,0.0004773386692233624,0.1872461095723059,0.0025492581411366306,44,19,3570,3.741364908403926,-2.007193523115451,0.08503102064554378,-0.10564176437449742
raw_demo,WN18RR,top_margin_stage2,<=,0.09975531581941643,0.6001651527663089,3634,0.0005067529305412173,0.1999873453468717,0.0025339249824146144,46,21,3567,4.0721463711149335,-2.2306062215281495,0.08852492111119421,-0.10621934388229283
raw_demo,WN18RR,max_rules,<=,26.0,0.5071841453344343,3071,0.0009341174664562271,0.3964118285114989,0.0023564318702693067,38,7,3026,3.279373140171006,-0.41069840068393265,0.08629929316239489,-0.058671200097704664
raw_demo,WN18RR,top_margin_stage1,<=,0.5062318187656644,0.6999174236168456,4238,0.0006153886600736894,0.2872856070223037,0.002142079676222391,53,22,4163,4.856480505777588,-2.2484633643852923,0.09163170765618091,-0.10220288019933146
raw_demo,WN18RR,top_margin_stage2,<=,0.5062083508945678,0.6999174236168456,4238,0.0006153886600736894,0.2872856070223037,0.002142079676222391,53,22,4163,4.856480505777588,-2.2484633643852923,0.09163170765618091,-0.10220288019933146
raw_demo,WN18RR,max_rules,<=,9.0,0.22180016515276632,1343,0.0006753362043502315,0.3294171103005093,0.0020500944948917774,9,0,1334,0.9069765224423609,0,0.10077516916026233,0.0
raw_demo,WN18RR,gt_stage2_official,<=,0.6730428725119203,0.7063583815028902,4277,0.0005902931512880437,0.2951812391560591,0.001999765137431252,52,22,4203,4.773147172444255,-2.2484633643852923,0.09179129177777413,-0.10220288019933146
raw_demo,WN18RR,gt_stage1_official,<=,0.6730428725119203,0.7066886870355078,4279,0.0005900172489037072,0.2953353960903166,0.0019977871149697,52,22,4205,4.773147172444255,-2.2484633643852923,0.09179129177777413,-0.10220288019933146
raw_demo,WN18RR,avg_rules,<=,5.81,0.4001651527663088,2423,0.0008138578441088533,0.40766165043472424,0.001996405213100049,24,4,2395,2.259213502214507,-0.28723594593875545,0.09413389592560445,-0.07180898648468886
raw_demo,WN18RR,num_nodes,<=,129.0,0.6024772914946326,3648,0.0007166032229133067,0.37532776471941676,0.0019092731480950171,44,14,3590,3.9592962796239477,-1.3451277224362048,0.08998400635508973,-0.09608055160258606
raw_demo,WN18RR,gt_stage2_official,<=,0.2775096082769024,0.6004954582989265,3636,0.00033790558664491103,0.1876540646927525,0.0018006835460674222,43,19,3574,3.2358182361563474,-2.007193523115451,0.07525158688735692,-0.10564176437449742
raw_demo,WN18RR,num_nodes,<=,154.0,0.7012386457473163,4246,0.0006861535088132886,0.39749849746103655,0.0017261788741240373,48,16,4182,4.308927677720173,-1.39551987929895,0.08976932661917027,-0.08721999245618438
raw_demo,WN18RR,top_margin_stage1,<=,0.5883760619128453,0.7499587118084228,4541,0.0005743266111852667,0.3345187702915341,0.0017168740955395099,53,22,4466,4.856480505777588,-2.2484633643852923,0.09163170765618091,-0.10220288019933146
raw_demo,WN18RR,top_margin_stage2,<=,0.5883760619128453,0.7499587118084228,4541,0.0005743266111852667,0.3345187702915341,0.0017168740955395099,53,22,4466,4.856480505777588,-2.2484633643852923,0.09163170765618091,-0.10220288019933146
raw_demo,YAGO3-10,gt_stage1_official,<=,0.26711846807942324,0.4001002506265664,3991,0.009898582748243998,0.19652502705693284,0.05036805182770132,383,235,3373,54.006226534571006,-14.50098278632921,0.14100842437224806,-0.061706309729060466
raw_demo,YAGO3-10,gt_rules,<=,8.0,0.3042606516290727,3035,0.00671588244105101,0.17226994173114438,0.038984644526856876,164,63,2808,27.17393529732869,-6.791232088738873,0.16569472742273592,-0.10779733474188688
raw_demo,YAGO3-10,gt_stage2_official,<=,0.2231282987021035,0.4,3990,0.007068775325049254,0.19296025906957873,0.036633322110644316,374,261,3355,48.186928324676146,-19.982514777729623,0.12884205434405385,-0.07656135930164606
raw_demo,YAGO3-10,gt_rules,<=,5.0,0.25774436090225566,2571,0.004479948140339848,0.1270562341969638,0.03525956965948628,85,24,2462,13.55163366356515,-2.0336869947514016,0.15943098427723706,-0.08473695811464173
raw_demo,YAGO3-10,gt_stage1_official,<=,0.39680845804666787,0.5000501253132832,4988,0.010143710849337477,0.29328238513375965,0.03458683972687672,561,331,4096,83.39900141103234,-32.802171694537016,0.14866132158829296,-0.09910021659980972
raw_demo,YAGO3-10,top_margin_stage2,<=,0.003458748494329922,0.2,1995,0.009550125335845946,0.2860181080404365,0.033389932551038955,173,135,1687,38.106168861263285,-19.053668816250617,0.2202668720304236,-0.14113828752778235
raw_demo,YAGO3-10,top_margin_stage2,<=,0.00747999974590019,0.2500250626566416,2494,0.008083910013300664,0.2685345806240064,0.030103795177945807,223,182,2089,45.9857489859022,-25.824477412730346,0.20621412101301434,-0.1418927330369799
raw_demo,YAGO3-10,gt_stage1_official,<=,0.05740227135883239,0.30005012531328323,2993,0.002384433033739946,0.0818897392683631,0.02911760441593123,160,125,2708,11.566863220247365,-4.430255150263706,0.07229289512654603,-0.03544204120210965
raw_demo,YAGO3-10,gt_rules,<=,2.0,0.2056140350877193,2051,0.0012486098851155986,0.042970141735562586,0.02905761616518557,17,5,2029,2.615010074683098,-0.05411120031100524,0.15382412204018225,-0.010822240062201048
raw_demo,YAGO3-10,num_edges,>=,137.0,0.20050125313283207,2000,0.01145282229001224,0.4339936477176983,0.02638937770227919,324,256,1420,52.02521010842735,-29.119565528402877,0.16057163613712144,-0.11374830284532374
raw_demo,YAGO3-10,gt_dep_score,>=,0.0,0.6493233082706767,6477,0.012787673307182296,0.5133421775193526,0.024910622713638624,511,123,5843,111.59621487466896,-28.77045486404922,0.21838789603653416,-0.23390613710609123
raw_demo,YAGO3-10,gt_dep_score,>=,0.14732590000000043,0.30025062656641605,2995,0.02012300654609572,0.8293878590802392,0.02426248024466068,360,95,2540,87.61843725771107,-27.350032652154383,0.24338454793808628,-0.2878950805489935
raw_demo,YAGO3-10,gt_dep_score,>=,-0.1601258,0.7005513784461153,6988,0.012020363085201801,0.5237410594469845,0.02295096568883494,574,164,6250,120.4439887386287,-36.445691499238514,0.20983273299412666,-0.22222982621486898
raw_demo,YAGO3-10,gt_rules,<=,12.0,0.40040100250626565,3994,0.006459654079182282,0.2816534499738776,0.02293475929295875,271,152,3571,48.83534929045736,-23.035490898203324,0.1802042409241969,-0.15154928222502187
raw_demo,YAGO3-10,max_rules,>=,41.0,0.2069172932330827,2064,0.00835255796336836,0.4013686624074882,0.020810189597932422,305,239,1520,47.90432708636163,-30.664647449969337,0.15706336749626765,-0.12830396422581314
raw_demo,YAGO3-10,gt_stage2_official,<=,0.041190236976134255,0.3001503759398496,2994,0.001614300982039455,0.07877203497952384,0.02049332586696636,163,161,2670,12.569209034148026,-7.735991893921897,0.0771117118659388,-0.04804963909268259
raw_demo,YAGO3-10,num_edges,>=,119.0,0.25032581453634084,2497,0.009580278010219191,0.47392183955399086,0.020214890327137525,386,303,1808,61.757625209990124,-37.83567101847281,0.15999384769427494,-0.12487020138109838
raw_demo,YAGO3-10,gt_stage1_official,<=,0.47532628382774433,0.6,5985,0.0074954280251858674,0.37286653205100884,0.020102174319470645,656,440,4889,100.83575561798304,-55.97561888724562,0.1537130421005839,-0.12721731565283095
raw_demo,YAGO3-10,gt_dep_score,>=,-0.40945019999999993,0.7500751879699248,7482,0.010267410945689746,0.5301350621490235,0.019367537970547452,622,226,6634,124.57943937132649,-47.7586706756758,0.2002884877352516,-0.2113215516622823
raw_demo,YAGO3-10,num_edges,>=,104.0,0.3005513784461153,2998,0.009159691684197026,0.5015790274300065,0.01826171188043788,454,338,2206,71.20799493462403,-43.74723926540135,0.15684580382075777,-0.12942970196864304
raw_demo,YAGO3-10,gt_dep_score,>=,0.17168669999999975,0.20020050125313282,1997,0.015849418689103483,0.8739093153305646,0.018136228108643387,187,63,1747,50.67644830331995,-19.025159181180296,0.2709970497503741,-0.3019866536695285
raw_demo,YAGO3-10,max_rules,>=,37.0,0.2563408521303258,2557,0.007719745225313398,0.4359556768969194,0.017707637804516334,378,304,1875,62.33003217196942,-42.59064363084306,0.16489426500521012,-0.1401008014172469
raw_demo,YAGO3-10,top_margin_stage2,<=,0.01399367729285872,0.30005012531328323,2993,0.004478738347666247,0.26815266585032516,0.016702195868401864,284,251,2458,53.938173058851476,-40.5333091842864,0.1899231445734207,-0.16148728758679842
raw_demo,YAGO3-10,avg_rules,>=,20.02,0.3001503759398496,2994,0.008673813871532345,0.531575715580504,0.0163171748018251,393,304,2297,68.97086836715931,-43.00146963579148,0.17549839279175397,-0.14145220274931408
raw_demo,YAGO3-10,gt_dep_score,>=,0.1561055,0.25022556390977446,2496,0.013791551047815686,0.851142952193392,0.016203566054650297,232,87,2177,59.307077400835674,-24.883365985487718,0.25563395431394687,-0.28601570098261747
raw_demo,YAGO3-10,max_rules,>=,34.0,0.31238095238095237,3116,0.007597952809400305,0.4718566243210657,0.016102248898874048,446,357,2313,72.83499426006027,-49.159773305968926,0.16330716201807235,-0.13770244623520708
raw_demo,YAGO3-10,avg_neg_dep,>=,7.42,0.4001002506265664,3991,0.01039813677080393,0.6692057863452616,0.015538025795609672,508,352,3131,93.33978379896202,-51.84081994668353,0.1837397318877205,-0.1472750566667146
raw_demo,YAGO3-10,avg_pos_dep,>=,8.44,0.30085213032581454,3001,0.010072921079271028,0.6540648130889374,0.015400493770181378,388,275,2338,73.54755943291161,-43.31872327401926,0.18955556554874126,-0.15752263008734277
raw_demo,YAGO3-10,avg_neg_dep,>=,8.45,0.30095238095238097,3002,0.009590127902581812,0.6339264177391895,0.015128140481640868,413,291,2298,72.17088240218595,-43.381318438635354,0.1747478992789006,-0.1490766956654136
raw_demo,YAGO3-10,gt_dep_score,>=,-0.4097395,0.8001002506265664,7981,0.008138162742263354,0.5407525051926898,0.015049699565170632,663,310,7008,129.11421840964445,-64.16354156364063,0.19474241087427518,-0.20697916633432462
raw_demo,codex-l,gt_rules,<=,13.0,0.6088763107526706,37220,0.0014293453805742302,0.1105832062659961,0.01292551942413473,856,525,35839,88.1909554336032,-34.99072036863035,0.10302681709533083,-0.06664899117834353
raw_demo,codex-l,gt_rules,<=,19.0,0.7114462857236337,43490,0.0017149524672468405,0.16916297553828286,0.010137871255750842,1635,1307,40548,194.69427764014762,-120.11099483958252,0.11907906889305665,-0.09189823629654363
raw_demo,codex-l,gt_rules,<=,7.0,0.5067807423645079,30979,0.0004966162619216519,0.05128320125631744,0.009683799953117689,239,112,30628,22.612939075318998,-7.228263897248146,0.094614807846523,-0.06453807051114416
raw_demo,codex-l,gt_stage2_official,>=,0.20492399183335047,0.20001963061721934,12227,0.003699254040067686,0.7995294710562019,0.004626788847671697,550,256,11421,89.70620179164126,-44.475422643733665,0.1631021850757114,-0.17373211970208463
raw_demo,codex-l,gt_rules,<=,22.0,0.7586742789837884,46377,0.0007335870054254411,0.1944216195500663,0.003773176085679773,1938,1834,42605,244.59852014663664,-210.57695559602095,0.1262118267010509,-0.11481840545039311
raw_demo,codex-l,gt_stage2_official,>=,0.10369535719907065,0.2500122691357621,15283,0.0027674459363280757,0.7848534709743189,0.0035260670159138903,732,416,14135,128.1374809623465,-85.84260471744453,0.17505120350047337,-0.20635241518616473
raw_demo,codex-l,gt_stage1_official,<=,0.11347887148299071,0.6999950923456951,42790,0.00036344805103021255,0.12110699133671408,0.003001049295492091,1546,2133,39111,139.90433327976652,-124.35239117618372,0.09049439410075454,-0.05829929262830929
raw_demo,codex-l,gt_stage2_official,>=,0.05011091225536986,0.3000212665019876,18340,0.001646772628732911,0.7676362278761955,0.00214525131687571,927,606,16807,180.74862622225447,-150.54681621129288,0.194982336809336,-0.24842708945757902
raw_demo,codex-l,gt_dep_score,>=,-0.004412456873543775,0.800176675554974,48914,0.0004344802588055835,0.25613750558286225,0.0016962773874793834,327,105,48482,23.21495517141045,-1.9627877921941326,0.070993746701561,-0.01869321706851555
raw_demo,codex-l,gt_dep_score,>=,0.0,0.7879238986405798,48165,0.0002562980567320077,0.25047519104131694,0.00102324727517517,245,82,47838,13.978239470784365,-1.6336435682872137,0.05705403865626271,-0.019922482540087973
raw_demo,codex-l,top_margin_stage2,<=,0.00012129953734578633,0.20000327176953656,12226,0.00017403529559276477,0.17519630838980782,0.00099337307499391,441,402,11383,73.97683797390356,-71.84908244998641,0.1677479319136135,-0.1787290608208617
raw_demo,codex-l,num_nodes,<=,70.0,0.20180274501464115,12336,7.245050275590094e-05,0.2392745873552003,0.00030279230049762464,137,158,12041,13.344762227824608,-12.451012825827814,0.09740702356076357,-0.07880387864447984
raw_demo,codex-l,num_nodes,<=,84.0,0.2505521111092935,15316,6.415793172462222e-05,0.242562797968046,0.00026450029543720083,203,201,14912,19.620479926139158,-18.637837043844844,0.09665261047359192,-0.0927255574320639
raw_demo,codex-l,avg_neg_dep,<=,0.0,0.49492057779450016,30254,3.811403886619278e-05,0.31693264163460844,0.0001202591145854091,12,27,30215,1.4213795660385289,-0.2682774341807325,0.11844829716987741,-0.009936201265953057
raw_demo,codex-l,avg_neg_dep,<=,0.01,0.5087928806294885,31102,2.1366265896753832e-05,0.31943840003690066,6.688696754768888e-05,13,30,31059,1.4392367088956717,-0.774703106974834,0.11071051606889783,-0.025823436899161133
raw_demo,codex-l,num_edges,<=,0.0,0.4639369202833352,28360,0.0,0.31082060801517103,0.0,0,0,28360,0,0,0.0,0.0
raw_demo,codex-l,dep_nonzero_ratio,<=,0.0,0.46202293510445125,28243,0.0,0.3103876889415077,0.0,0,0,28243,0,0,0.0,0.0
raw_demo,codex-l,gt_stage1_official,<=,0.0,0.42604982905004174,26044,0.0,2.5629307134697308e-05,0.0,0,0,26044,0,0,0.0,0.0
raw_demo,codex-l,gt_stage2_official,<=,0.0,0.42604982905004174,26044,0.0,2.5629307134697308e-05,0.0,0,0,26044,0,0,0.0,0.0
raw_demo,codex-l,gt_rules,<=,0.0,0.42604982905004174,26044,0.0,2.5629307134697308e-05,0.0,0,0,26044,0,0,0.0,0.0
raw_demo,codex-l,num_edges,<=,3.0,0.5039015851723404,30803,-1.0246548113116622e-05,0.3111549152331476,-3.2930696612775376e-05,6,17,30780,0.7824981928090421,-1.0981226143373735,0.13041636546817367,-0.06459544790219844
raw_demo,codex-l,avg_pos_dep,<=,0.019417475728155338,0.5000899736622553,30570,-2.2928825723543883e-05,0.3126269546788975,-7.334244658172333e-05,28,23,30519,2.725076624666521,-3.4260108270352574,0.09732416516666145,-0.1489569924797938
raw_demo,codex-l,avg_pos_dep,<=,0.0,0.48458178605899,29622,-3.798015157621527e-05,0.3102965547153999,-0.00012239952715894698,11,14,29597,0.7957246818065136,-1.9207727317971621,0.07233860743695578,-0.13719805227122586
raw_demo,codex-l,dep_nonzero_ratio,<=,0.03,0.504997627967086,30870,-5.61797729027406e-05,0.320355313083103,-0.00017536707090032582,12,10,30848,1.9757304104923976,-3.71,0.16464420087436646,-0.371
raw_demo,codex-l,dep_nonzero_ratio,<=,0.580952380952381,0.6001079683947063,36684,-0.00023624480036831227,0.35683995846569005,-0.0006620469338246128,150,138,36396,13.860424665547432,-22.526828922258602,0.09240283110364955,-0.16323789074100437
raw_demo,codex-l,avg_neg_dep,<=,1.0,0.6003042745668995,36696,-0.0002718410999543396,0.3479674508353618,-0.000781225655738011,142,153,36401,10.24675762251092,-20.222238626435367,0.07216026494726,-0.13217149429042724
raw_demo,codex-l,num_nodes,<=,100.0,0.30175530435636116,18446,-0.00020800244652653202,0.2518307831757814,-0.0008259611629025646,292,268,17886,26.23171654952403,-30.06852967815244,0.08983464571754805,-0.11219600626176283
raw_demo,codex-l,gt_stage1_official,<=,0.21977277175305882,0.7500040897119207,45847,-0.00017068638096207617,0.15516788149143823,-0.0011000110288384277,1850,2548,41449,212.09991427463322,-219.92537278260153,0.11464860231061255,-0.08631294065251237
raw_demo,codex-l,num_nodes,<=,129.0,0.4044888678041519,24726,-0.0003116257970703731,0.27520142628608224,-0.0011323553125281638,411,408,23907,37.530161526807404,-45.23542098516945,0.09131426162240244,-0.11087112986561139
raw_demo,codex-l,avg_pos_dep,<=,0.53,0.6002061214808029,36690,-0.0004417429188216144,0.3443974127912392,-0.0012826545798977369,294,334,36062,29.48480265727052,-45.692350348835554,0.10028844441248476,-0.1368034441581903
raw_demo,codex-m,num_candidates,>=,106.0,0.20238904535301544,4168,0.0009267268042381733,0.09246772840748566,0.01002216470760788,116,41,4011,4.996244026953916,-1.1336467068892095,0.04307106919787859,-0.02764991968022462
raw_demo,codex-m,dep_nonzero_ratio,>=,0.25,0.20151500437020492,4150,0.0017949079493674925,0.24891655663192272,0.007210882127144537,282,180,3688,12.41687582277347,-4.968007832898376,0.04403147454884209,-0.02760004351610209
raw_demo,codex-m,avg_neg_dep,>=,0.25,0.20044673205788094,4128,0.0020296108269398697,0.30659719644917843,0.006619795779105561,268,163,3697,12.401935705419579,-4.023702211811798,0.04627587949783425,-0.02468528964301717
raw_demo,codex-m,num_candidates,>=,103.0,0.2628435466640769,5413,0.0007333609525855488,0.11361906286543051,0.006454559068614529,165,72,5176,6.305560560043792,-2.3358777236982156,0.03821551854571995,-0.032442746162475215
raw_demo,codex-m,num_edges,>=,17.0,0.2026803923472856,4174,0.0017931427775874195,0.3248044435095666,0.005520684256077935,274,171,3729,12.170913762239481,-4.686335808589591,0.04441939329284482,-0.027405472564851412
raw_demo,codex-m,num_candidates,>=,102.0,0.30508886083325243,6283,0.0006898858510996855,0.13391124298371315,0.005151814259416533,190,81,6012,6.738175382957323,-2.403622580497999,0.03546408096293328,-0.029674352845654308
raw_demo,codex-m,avg_pos_dep,>=,0.36633663366336633,0.2002039428959891,4123,0.0015853770361478749,0.31011388191599326,0.005112241433220773,262,156,3705,10.779307398070216,-4.242797878032529,0.04114239464912296,-0.027197422295080313
raw_demo,codex-m,top_margin_stage2,<=,6.483645145891927e-05,0.25002427891618917,5149,0.0011383847260006364,0.22785488649390015,0.004996095293445075,112,38,4999,6.986393559570507,-1.1248506053932295,0.062378513924736666,-0.02960133172087446
raw_demo,codex-m,top_margin_stage2,<=,0.0,0.2189472661940371,4509,0.0011051639673266345,0.23345699191253566,0.0047339081955647,106,36,4367,6.042955568989659,-1.0597712403138644,0.057009014801789236,-0.029438090008718457
raw_demo,codex-m,dep_nonzero_ratio,>=,0.08928571428571429,0.25007283674856756,5150,0.001480482302346402,0.31498624330467295,0.0047001490821121155,295,189,4666,12.733946012585596,-5.109462155501625,0.043165918686730836,-0.027034191298950395
raw_demo,codex-m,top_margin_stage2,<=,0.001082347896586816,0.2999902884335243,6178,0.0009584835222929255,0.20521316660622552,0.004670672638330839,140,52,5986,7.702102498829817,-1.7805912981041228,0.0550150178487844,-0.03424214034815621
raw_demo,codex-m,avg_pos_dep,>=,0.1,0.25046129940759443,5158,0.0015183482188070316,0.3328670079863103,0.004561425982083139,296,182,4680,12.848260562672579,-5.016620450065909,0.04340628568470466,-0.027563848626735762
raw_demo,codex-m,num_edges,>=,6.0,0.25046129940759443,5158,0.001570260502903441,0.34753907798422023,0.004518227164585899,295,184,4679,13.030143473285559,-4.93073979930961,0.04416997787554427,-0.026797498909291357
raw_demo,codex-m,top_margin_stage1,<=,0.007253477852895207,0.4020102942604642,8279,0.0008214150164004095,0.1892676486913435,0.004339965240123884,177,81,8021,10.31144667323794,-3.5109517524589493,0.05825676086575107,-0.04334508336369073
raw_demo,codex-m,avg_neg_dep,>=,0.017543859649122806,0.2501213945809459,5151,0.001456479358708577,0.3434711767094135,0.004240470401802595,279,178,4694,12.823846093325512,-5.321520916617632,0.04596360606926707,-0.02989618492481816
raw_demo,codex-m,top_margin_stage1,<=,0.0010400156614754769,0.3002816354277945,6184,0.0008245664470842731,0.20475346850544943,0.004027118334565979,148,59,5977,7.251466526820377,-2.152347618051232,0.04899639545148904,-0.03648046810256326
raw_demo,codex-m,top_margin_stage1,<=,5.207245573901967e-05,0.25002427891618917,5149,0.0008808922536898735,0.2277284696860548,0.0038681692056520933,113,39,4997,6.327231486309055,-1.7915172720598962,0.05599319899388544,-0.04593634030922811
raw_demo,codex-m,avg_pos_dep,>=,0.01,0.30261241138195594,6232,0.0012740723989688868,0.3328238622912564,0.003828068066387432,306,192,5734,13.16449490930718,-5.2244757189330775,0.043021225193814315,-0.02721081103610978
raw_demo,codex-m,top_margin_stage1,<=,0.01897314320138274,0.5,10297,0.0006864072859838492,0.18625717055710833,0.003685266365481429,211,101,9985,10.860916608957092,-3.792980785181397,0.051473538431076264,-0.03755426519981581
raw_demo,codex-m,top_margin_stage2,<=,0.01915155782432676,0.5005341361561619,10308,0.0006720668030235924,0.1868124586446184,0.0035975480859234063,204,102,10002,10.727625321162021,-3.799960715594831,0.05258639863314716,-0.03725451681955717
raw_demo,codex-m,num_edges,>=,1.0,0.31154705253957465,6416,0.0011561759244806545,0.331790985053898,0.0034846514117700903,307,196,5913,13.16467508948736,-5.746650358019481,0.04288167781591974,-0.029319644683772864
raw_demo,codex-m,dep_nonzero_ratio,>=,0.01,0.3139263863261144,6465,0.0011474129515031523,0.3318394656144803,0.0034577350508277916,307,196,5962,13.16467508948736,-5.746650358019481,0.04288167781591974,-0.029319644683772864
raw_demo,codex-m,gt_rules,<=,16.0,0.5007283674856754,10312,0.00028733911123377,0.08600426850790846,0.0033409866303013543,90,53,10169,3.6694102064694625,-0.7063692914268263,0.04077122451632736,-0.013327722479751438
raw_demo,codex-m,avg_rules,>=,30.0,0.30008740409828105,6180,0.0005711829707180457,0.17502468347575897,0.003263442386382918,111,55,6014,4.380536355044855,-0.8506255960073327,0.03946429148689059,-0.01546591992740605
raw_demo,codex-m,top_margin_stage2,<=,0.007253477852895207,0.4014761581043022,8268,0.00061109180453562,0.18953100722191107,0.003224231293300348,175,82,8011,8.60243244114831,-3.5499254012478025,0.049156756806561765,-0.04329177318594881
raw_demo,codex-m,num_nodes,<=,145.0,0.3011071185782267,6201,0.000710994799375295,0.2345642447629316,0.0030311303416847703,202,143,5856,7.837373690451402,-3.428494939525198,0.03879887965570001,-0.023975489087588796
raw_demo,codex-m,top_margin_stage2,<=,0.041293165400368634,0.5999805768670486,12356,0.0005788098250112734,0.19232676693265857,0.0030095125823746535,244,125,11987,11.403432335464542,-4.251658137625248,0.04673537842403501,-0.034013265101001985
raw_demo,codex-m,top_margin_stage1,<=,0.041499864105272746,0.5999805768670486,12356,0.000560700292244788,0.19318428227500725,0.002902411550472847,245,127,11984,11.35926506802257,-4.431252257045969,0.046364347216418654,-0.03489175005548007
raw_demo,codex-m,max_rules,>=,75.0,0.2504127415752161,5157,0.0006175682105184195,0.22480619023255616,0.002747113902333211,99,38,5020,3.6999989574331003,-0.5151996957896106,0.03737372684275859,-0.01355788673130554
raw_demo,codex-m,num_candidates,>=,101.0,0.4281344080800233,8817,0.0005052244993739933,0.18787289483697714,0.002689182491239045,214,124,8479,7.613737740142619,-3.1591733291621202,0.0355782137389842,-0.025477204267436455
