dataset,aggregation,type_grouping,typed_test_mrr,relation,relation_name,num_test_samples,selected_stage,dependency_weight_source,dominant_rule_type,dominant_rule_support,dominant_rule_weight,dominant_rule_abs_delta,dominant_rule_impact,dominant_dep_type,dominant_dep_support,dominant_dep_weight,dominant_dep_abs_delta,dominant_dep_impact,rule_weight_B,rule_support_B,rule_abs_delta_B,rule_impact_B,rule_weight_U,rule_support_U,rule_abs_delta_U,rule_impact_U,rule_weight_Uc,rule_support_Uc,rule_abs_delta_Uc,rule_impact_Uc,rule_weight_Ud,rule_support_Ud,rule_abs_delta_Ud,rule_impact_Ud,dep_weight_BB,dep_support_BB,dep_abs_delta_BB,dep_impact_BB,dep_weight_BU,dep_support_BU,dep_abs_delta_BU,dep_impact_BU,dep_weight_UU,dep_support_UU,dep_abs_delta_UU,dep_impact_UU,dep_weight_B_Uc,dep_support_B_Uc,dep_abs_delta_B_Uc,dep_impact_B_Uc,dep_weight_B_Ud,dep_support_B_Ud,dep_abs_delta_B_Ud,dep_impact_B_Ud,dep_weight_Uc_Uc,dep_support_Uc_Uc,dep_abs_delta_Uc_Uc,dep_impact_Uc_Uc,dep_weight_Uc_Ud,dep_support_Uc_Ud,dep_abs_delta_Uc_Ud,dep_impact_Uc_Ud,dep_weight_Ud_Ud,dep_support_Ud_Ud,dep_abs_delta_Ud_Ud,dep_impact_Ud_Ud,rule_order_ud_lt_b_lt_uc
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,95,/sports/sports_team/colors,77,rule_only,trial,U,806.000000,0.776863,0.223137,626.151497,UU,1884.000000,1.000000,0.000000,1884.000000,0.746066,63.000000,0.253934,47.002139,0.776863,806.000000,0.223137,626.151497,,,,,,,,,1.000000,861.000000,0.000000,861.000000,1.000000,181.000000,0.000000,181.000000,1.000000,1884.000000,0.000000,1884.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,96,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,43,dependency,final,U,1788.000000,0.758114,0.241886,1355.507296,UU,5422.000000,1.005231,0.005231,5450.361398,0.758086,51.000000,0.241914,38.662411,0.758114,1788.000000,0.241886,1355.507296,,,,,,,,,1.005231,662.000000,0.005231,665.462723,1.005231,221.000000,0.005231,222.156073,1.005231,5422.000000,0.005231,5450.361398,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,97,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,16,dependency,final,U,3899.000000,0.667110,0.332890,2601.063060,BU,8148.000000,1.003585,0.003585,8177.210580,0.720163,896.000000,0.279837,645.265869,0.667110,3899.000000,0.332890,2601.063060,,,,,,,,,1.005021,7153.000000,0.005021,7188.916644,1.003585,8148.000000,0.003585,8177.210580,1.005349,3879.000000,0.005349,3899.747607,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,98,/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,27,dependency,final,U,1323.000000,0.734612,0.265388,971.891147,UU,1952.000000,1.000744,0.000744,1953.452483,0.732825,11.000000,0.267175,8.061072,0.734612,1323.000000,0.265388,971.891147,,,,,,,,,1.000744,55.000000,0.000744,55.040925,1.000744,622.000000,0.000744,622.462830,1.000744,1952.000000,0.000744,1953.452483,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,99,/user/alexander/philosophy/philosopher/interests,9,rule_only,trial,U,139.000000,1.000000,0.000000,139.000000,BB,96.000000,1.000000,0.000000,96.000000,1.000000,26.000000,0.000000,26.000000,1.000000,139.000000,0.000000,139.000000,,,,,,,,,1.000000,96.000000,0.000000,96.000000,1.000000,4.000000,0.000000,4.000000,1.000000,18.000000,0.000000,18.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,100,/people/person/languages,98,rule_only,trial,U,1149.000000,1.862228,0.862228,2139.699972,BB,3546.000000,1.000000,0.000000,3546.000000,1.070035,543.000000,0.070035,581.029114,1.862228,1149.000000,0.862228,2139.699972,,,,,,,,,1.000000,3546.000000,0.000000,3546.000000,1.000000,37.000000,0.000000,37.000000,1.000000,125.000000,0.000000,125.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,101,/education/educational_institution/students_graduates./education/education/major_field_of_study,321,dependency,final,U,11768.000000,0.777740,0.222260,9152.449027,UU,13829.000000,0.997340,0.002660,13792.220392,0.797818,313.000000,0.202182,249.717190,0.777740,11768.000000,0.222260,9152.449027,,,,,,,,,0.996324,4759.000000,0.003676,4741.505440,0.996877,8930.000000,0.003123,8902.114289,0.997340,13829.000000,0.002660,13792.220392,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,102,/film/director/film,19,dependency,final,U,1258.000000,1.025332,0.025332,1289.868285,BB,3510.000000,1.082903,0.082903,3800.989530,1.039892,530.000000,0.039892,551.142813,1.025332,1258.000000,0.025332,1289.868285,,,,,,,,,1.082903,3510.000000,0.082903,3800.989530,1.042511,29.000000,0.042511,30.232810,1.075084,211.000000,0.075084,226.842808,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,103,/award/award_ceremony/awards_presented./award/award_honor/honored_for,121,dependency,final,U,2004.000000,1.294341,0.294341,2593.859564,BB,1177.000000,1.114133,0.114133,1311.334306,1.122839,196.000000,0.122839,220.076424,1.294341,2004.000000,0.294341,2593.859564,,,,,,,,,1.114133,1177.000000,0.114133,1311.334306,1.074002,99.000000,0.074002,106.326158,1.071051,91.000000,0.071051,97.465632,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,104,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,8,rule_only,trial,U,5247.000000,0.608633,0.391367,3193.496826,UU,10969.000000,1.000000,0.000000,10969.000000,0.645173,105.000000,0.354827,67.743113,0.608633,5247.000000,0.391367,3193.496826,,,,,,,,,1.000000,965.000000,0.000000,965.000000,1.000000,700.000000,0.000000,700.000000,1.000000,10969.000000,0.000000,10969.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,105,/film/film/costume_design_by,13,dependency,final,U,437.000000,1.460913,0.460913,638.418937,BB,120.000000,1.021058,0.021058,122.526972,1.120941,81.000000,0.120941,90.796213,1.460913,437.000000,0.460913,638.418937,,,,,,,,,1.021058,120.000000,0.021058,122.526972,,,,,1.037372,10.000000,0.037372,10.373722,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,106,/film/film/featured_film_locations,100,dependency,final,U,1750.000000,1.987595,0.987595,3478.291950,UU,1620.000000,1.216845,0.216845,1971.289386,1.490377,344.000000,0.490377,512.689550,1.987595,1750.000000,0.987595,3478.291950,,,,,,,,,1.174826,143.000000,0.174826,168.000047,,,,,1.216845,1620.000000,0.216845,1971.289386,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,107,/tv/tv_program/genre,94,rule_only,trial,U,1400.000000,1.305710,0.305710,1827.993440,BB,3122.000000,1.000000,0.000000,3122.000000,0.756939,186.000000,0.243061,140.790747,1.305710,1400.000000,0.305710,1827.993440,,,,,,,,,1.000000,3122.000000,0.000000,3122.000000,1.000000,403.000000,0.000000,403.000000,1.000000,752.000000,0.000000,752.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,108,/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,3,rule_only,trial,B,462.000000,0.785282,0.214718,362.800284,BB,2422.000000,1.000000,0.000000,2422.000000,0.785282,462.000000,0.214718,362.800284,0.785903,448.000000,0.214097,352.084499,,,,,,,,,1.000000,2422.000000,0.000000,2422.000000,1.000000,184.000000,0.000000,184.000000,1.000000,990.000000,0.000000,990.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,109,/film/film/written_by,26,rule_only,trial,U,819.000000,1.000000,0.000000,819.000000,BB,2858.000000,1.000000,0.000000,2858.000000,1.000000,612.000000,0.000000,612.000000,1.000000,819.000000,0.000000,819.000000,,,,,,,,,1.000000,2858.000000,0.000000,2858.000000,1.000000,7.000000,0.000000,7.000000,1.000000,23.000000,0.000000,23.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,110,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,22,dependency,final,U,373.000000,0.734816,0.265184,274.086256,BB,1514.000000,1.000744,0.000744,1515.126567,0.727370,143.000000,0.272630,104.013881,0.734816,373.000000,0.265184,274.086256,,,,,,,,,1.000744,1514.000000,0.000744,1515.126567,,,,,1.000744,472.000000,0.000744,472.351215,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,111,/location/hud_county_place/county,7,dependency,final,B,159.000000,1.013069,0.013069,161.078035,BB,20.000000,1.009826,0.009826,20.196526,1.013069,159.000000,0.013069,161.078035,1.010687,157.000000,0.010687,158.677859,,,,,,,,,1.009826,20.000000,0.009826,20.196526,,,,,1.009447,3.000000,0.009447,3.028340,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,112,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,63,dependency,final,U,4713.000000,0.605893,0.394107,2855.572766,UU,2916.000000,1.000744,0.000744,2918.169796,0.612674,60.000000,0.387326,36.760452,0.605893,4713.000000,0.394107,2855.572766,,,,,,,,,1.000744,561.000000,0.000744,561.417440,1.000744,526.000000,0.000744,526.391397,1.000744,2916.000000,0.000744,2918.169796,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,113,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,20,rule_only,trial,U,164.000000,1.000000,0.000000,164.000000,UU,244.000000,1.000000,0.000000,244.000000,1.000000,46.000000,0.000000,46.000000,1.000000,164.000000,0.000000,164.000000,,,,,,,,,1.000000,237.000000,0.000000,237.000000,1.000000,48.000000,0.000000,48.000000,1.000000,244.000000,0.000000,244.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,114,/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,3,rule_only,trial,U,843.000000,1.000000,0.000000,843.000000,BB,2058.000000,1.000000,0.000000,2058.000000,1.000000,202.000000,0.000000,202.000000,1.000000,843.000000,0.000000,843.000000,,,,,,,,,1.000000,2058.000000,0.000000,2058.000000,1.000000,1502.000000,0.000000,1502.000000,1.000000,620.000000,0.000000,620.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,115,/film/film/film_format,39,dependency,final,U,771.000000,0.848267,0.151733,654.014011,UU,2721.000000,1.024818,0.024818,2788.529234,0.797810,82.000000,0.202190,65.420445,0.848267,771.000000,0.151733,654.014011,,,,,,,,,1.024805,420.000000,0.024805,430.417932,,,,,1.024818,2721.000000,0.024818,2788.529234,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,116,/film/film/music,92,dependency,final,U,2196.000000,2.446503,1.446503,5372.519929,BB,1633.000000,1.416487,0.416487,2313.123598,1.922507,267.000000,0.922507,513.309476,2.446503,2196.000000,1.446503,5372.519929,,,,,,,,,1.416487,1633.000000,0.416487,2313.123598,1.138328,11.000000,0.138328,12.521612,1.383832,320.000000,0.383832,442.826080,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,117,/sports/sports_team/roster./american_football/football_roster_position/position,3,rule_only,trial,U,15480.000000,1.000000,0.000000,15480.000000,UU,29590.000000,1.000000,0.000000,29590.000000,1.000000,238.000000,0.000000,238.000000,1.000000,15480.000000,0.000000,15480.000000,,,,,,,,,1.000000,952.000000,0.000000,952.000000,1.000000,1908.000000,0.000000,1908.000000,1.000000,29590.000000,0.000000,29590.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,118,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,50,dependency,final,U,1164.000000,0.871648,0.128352,1014.598505,UU,2519.000000,1.008171,0.008171,2539.581741,0.871745,297.000000,0.128255,258.908235,0.871648,1164.000000,0.128352,1014.598505,,,,,,,,,1.008171,2405.000000,0.008171,2424.650293,,,,,1.008171,2519.000000,0.008171,2539.581741,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,119,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,1,rule_only,trial,U,211.000000,1.000000,0.000000,211.000000,BB,32.000000,1.000000,0.000000,32.000000,1.000000,203.000000,0.000000,203.000000,1.000000,211.000000,0.000000,211.000000,,,,,,,,,1.000000,32.000000,0.000000,32.000000,1.000000,6.000000,0.000000,6.000000,1.000000,9.000000,0.000000,9.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,120,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,84,dependency,final,U,190.000000,0.977462,0.022538,185.717742,BB,458.000000,1.099489,0.099489,503.565779,0.723030,127.000000,0.276970,91.824785,0.977462,190.000000,0.022538,185.717742,,,,,,,,,1.099489,458.000000,0.099489,503.565779,,,,,1.098730,353.000000,0.098730,387.851831,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,121,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,29,dependency,final,U,552.000000,1.544004,0.544004,852.290208,BB,2.000000,1.007102,0.007102,2.014203,1.035211,29.000000,0.035211,30.021128,1.544004,552.000000,0.544004,852.290208,,,,,,,,,1.007102,2.000000,0.007102,2.014203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,122,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,31,rule_only,trial,U,488.000000,1.419320,0.419320,692.628404,UU,49.000000,1.000000,0.000000,49.000000,1.266235,77.000000,0.266235,97.500103,1.419320,488.000000,0.419320,692.628404,,,,,,,,,1.000000,5.000000,0.000000,5.000000,,,,,1.000000,49.000000,0.000000,49.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,123,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,1,rule_only,trial,U,351.000000,1.000000,0.000000,351.000000,BB,5.000000,1.000000,0.000000,5.000000,1.000000,91.000000,0.000000,91.000000,1.000000,351.000000,0.000000,351.000000,,,,,,,,,1.000000,5.000000,0.000000,5.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.000000,0.000000,2.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,124,/education/educational_institution/school_type,80,dependency,final,U,922.000000,0.926017,0.073983,853.788043,UU,3161.000000,1.041063,0.041063,3290.800459,0.725276,112.000000,0.274724,81.230867,0.926017,922.000000,0.073983,853.788043,,,,,,,,,1.038385,869.000000,0.038385,902.356304,1.038714,106.000000,0.038714,110.103726,1.041063,3161.000000,0.041063,3290.800459,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,125,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,17,dependency,final,U,83.000000,1.276220,0.276220,105.926285,BB,16.000000,1.007539,0.007539,16.120621,1.258133,22.000000,0.258133,27.678924,1.276220,83.000000,0.276220,105.926285,,,,,,,,,1.007539,16.000000,0.007539,16.120621,,,,,1.012253,7.000000,0.012253,7.085771,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,126,/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,27,rule_only,trial,U,331.000000,0.929111,0.070889,307.535873,UU,555.000000,1.000000,0.000000,555.000000,0.923297,56.000000,0.076703,51.704610,0.929111,331.000000,0.070889,307.535873,,,,,,,,,1.000000,242.000000,0.000000,242.000000,,,,,1.000000,555.000000,0.000000,555.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,127,/base/biblioness/bibs_location/state,7,dependency,final,B,244.000000,0.992859,0.007141,242.257694,BB,315.000000,1.007859,0.007859,317.475459,0.992859,244.000000,0.007141,242.257694,1.008039,216.000000,0.008039,217.736424,,,,,,,,,1.007859,315.000000,0.007859,317.475459,1.007128,15.000000,0.007128,15.106918,1.008045,51.000000,0.008045,51.410315,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,128,/education/university/local_tuition./measurement_unit/dated_money_value/currency,1,rule_only,trial,B,432.000000,1.000000,0.000000,432.000000,BB,2263.000000,1.000000,0.000000,2263.000000,1.000000,432.000000,0.000000,432.000000,1.000000,349.000000,0.000000,349.000000,,,,,,,,,1.000000,2263.000000,0.000000,2263.000000,1.000000,158.000000,0.000000,158.000000,1.000000,703.000000,0.000000,703.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,129,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,1,rule_only,trial,B,374.000000,1.000000,0.000000,374.000000,BB,1686.000000,1.000000,0.000000,1686.000000,1.000000,374.000000,0.000000,374.000000,1.000000,168.000000,0.000000,168.000000,,,,,,,,,1.000000,1686.000000,0.000000,1686.000000,1.000000,91.000000,0.000000,91.000000,1.000000,391.000000,0.000000,391.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,130,/sports/sports_position/players./sports/sports_team_roster/team,22,dependency,final,U,18961.000000,0.618220,0.381780,11722.069420,UU,34049.000000,1.121454,0.121454,38184.394056,0.565033,398.000000,0.434967,224.883054,0.618220,18961.000000,0.381780,11722.069420,,,,,,,,,1.142799,96.000000,0.142799,109.708704,1.122111,5546.000000,0.122111,6223.224833,1.121454,34049.000000,0.121454,38184.394056,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,131,/military/military_conflict/combatants./military/military_combatant_group/combatants,34,rule_only,trial,U,3368.000000,0.788042,0.211958,2654.126803,UU,4662.000000,1.000000,0.000000,4662.000000,0.845581,190.000000,0.154419,160.660466,0.788042,3368.000000,0.211958,2654.126803,,,,,,,,,1.000000,3798.000000,0.000000,3798.000000,1.000000,345.000000,0.000000,345.000000,1.000000,4662.000000,0.000000,4662.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,132,/sports/sports_league/teams./sports/sports_league_participation/team,16,rule_only,trial,U,239.000000,0.885742,0.114258,211.692386,UU,910.000000,1.000000,0.000000,910.000000,0.887404,42.000000,0.112596,37.270985,0.885742,239.000000,0.114258,211.692386,,,,,,,,,1.000000,80.000000,0.000000,80.000000,,,,,1.000000,910.000000,0.000000,910.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,133,/base/biblioness/bibs_location/country,14,dependency,final,B,966.000000,1.282148,0.282148,1238.555354,BB,2937.000000,1.335169,0.335169,3921.391353,1.282148,966.000000,0.282148,1238.555354,1.307400,397.000000,0.307400,519.037998,,,,,,,,,1.335169,2937.000000,0.335169,3921.391353,1.368435,35.000000,0.368435,47.895218,1.352226,845.000000,0.352226,1142.630885,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,134,/music/group_member/membership./music/group_membership/role,29,rule_only,trial,U,6419.000000,0.695468,0.304532,4464.205883,UU,8546.000000,1.000000,0.000000,8546.000000,0.818600,637.000000,0.181400,521.448073,0.695468,6419.000000,0.304532,4464.205883,,,,,,,,,1.000000,3763.000000,0.000000,3763.000000,1.000000,2209.000000,0.000000,2209.000000,1.000000,8546.000000,0.000000,8546.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,135,/location/administrative_division/country,3,rule_only,trial,B,526.000000,1.000000,0.000000,526.000000,BB,1901.000000,1.000000,0.000000,1901.000000,1.000000,526.000000,0.000000,526.000000,1.000000,324.000000,0.000000,324.000000,,,,,,,,,1.000000,1901.000000,0.000000,1901.000000,1.000000,83.000000,0.000000,83.000000,1.000000,428.000000,0.000000,428.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,136,/film/film/executive_produced_by,73,rule_only,trial,U,1032.000000,2.031440,1.031440,2096.445874,BB,802.000000,1.000000,0.000000,802.000000,2.031205,364.000000,1.031205,739.358584,2.031440,1032.000000,1.031440,2096.445874,,,,,,,,,1.000000,802.000000,0.000000,802.000000,1.000000,61.000000,0.000000,61.000000,1.000000,212.000000,0.000000,212.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,137,/food/food/nutrients./food/nutrition_fact/nutrient,105,dependency,final,U,4399.000000,0.560961,0.439039,2467.667439,UU,8283.000000,1.004166,0.004166,8317.510291,0.584592,8.000000,0.415408,4.676732,0.560961,4399.000000,0.439039,2467.667439,,,,,,,,,1.001902,3.000000,0.001902,3.005705,1.004043,533.000000,0.004043,535.154706,1.004166,8283.000000,0.004166,8317.510291,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,138,/music/group_member/membership./music/group_membership/group,22,dependency,final,U,159.000000,1.590784,0.590784,252.934672,BB,52.000000,0.999947,0.000053,51.997228,1.694662,82.000000,0.694662,138.962284,1.590784,159.000000,0.590784,252.934672,,,,,,,,,0.999947,52.000000,0.000053,51.997228,,,,,0.999689,35.000000,0.000311,34.989115,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,139,/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,3,rule_only,trial,U,876.000000,0.881693,0.118307,772.363331,BB,2527.000000,1.000000,0.000000,2527.000000,0.882429,335.000000,0.117571,295.613748,0.881693,876.000000,0.118307,772.363331,,,,,,,,,1.000000,2527.000000,0.000000,2527.000000,1.000000,3.000000,0.000000,3.000000,1.000000,2314.000000,0.000000,2314.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,140,/education/field_of_study/students_majoring./education/education/student,34,dependency,final,U,250.000000,1.591521,0.591521,397.880325,UU,3.000000,1.015858,0.015858,3.047573,1.581597,44.000000,0.581597,69.590272,1.591521,250.000000,0.591521,397.880325,,,,,,,,,,,,,,,,,1.015858,3.000000,0.015858,3.047573,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,141,/award/award_winning_work/awards_won./award/award_honor/honored_for,10,rule_only,trial,U,3009.000000,1.000000,0.000000,3009.000000,BB,7017.000000,1.000000,0.000000,7017.000000,1.000000,504.000000,0.000000,504.000000,1.000000,3009.000000,0.000000,3009.000000,,,,,,,,,1.000000,7017.000000,0.000000,7017.000000,1.000000,5425.000000,0.000000,5425.000000,1.000000,1610.000000,0.000000,1610.000000,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,142,/sports/sports_team/roster./basketball/basketball_roster_position/position,2,dependency,final,U,533.000000,0.744592,0.255408,396.867376,UU,382.000000,1.012396,0.012396,386.735272,0.743395,26.000000,0.256605,19.328278,0.744592,533.000000,0.255408,396.867376,,,,,,,,,1.012400,131.000000,0.012400,132.624387,1.012396,149.000000,0.012396,150.846959,1.012396,382.000000,0.012396,386.735272,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,143,/organization/organization/headquarters./location/mailing_address/state_province_region,39,dependency,final,U,982.000000,1.507866,0.507866,1480.724117,UU,875.000000,1.064185,0.064185,931.162137,1.397954,385.000000,0.397954,538.212136,1.507866,982.000000,0.507866,1480.724117,,,,,,,,,1.062352,693.000000,0.062352,736.209867,1.029266,15.000000,0.029266,15.438992,1.064185,875.000000,0.064185,931.162137,,,,,,,,,,,,,,,,,,,,,
FB15k-237,tg_r2d3__pos_auto_ratio__ri_conf__dn_none__dl1_1e-5,r2d3,0.355348,144,/base/aareas/schema/administrative_area/capital,0,rule_only,trial,B,67.000000,1.000000,0.000000,67.000000,BB,21.000000,1.000000,0.000000,21.000000,1.000000,67.000000,0.000000,67.000000,,,,,,,,,,,,,1.000000,21.000000,0.000000,21.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
