dataset,feature,sort_direction,full_gain_pt,best_coverage_ge_20,best_n,best_threshold,best_mrr_stage1,best_mrr_stage2,best_delta_mrr,best_gain_pt,gain_lift_vs_full
codex-m,unique_synergy_edges,desc,0.008576136224872632,0.56,11533,0.0,0.3718712270329374,0.376471410894414,0.004600183861476592,0.012370367823776762,0.0037942315989041298
codex-m,candidate_dep_coverage,desc,0.008576136224870634,0.56,11533,0.0,0.3718712270329389,0.37647141089441427,0.004600183861475371,0.012370367823773432,0.0037942315989027975
codex-m,dep_candidate_ratio,desc,0.008576136224870634,0.56,11533,0.0,0.3718712270329389,0.37647141089441427,0.004600183861475371,0.012370367823773432,0.0037942315989027975
codex-m,dep_density,desc,0.008576136224870412,0.56,11533,0.0,0.3718712270329377,0.37647141089441294,0.00460018386147526,0.012370367823772987,0.0037942315989025754
codex-m,pos_dep_ratio,desc,0.008576136224870634,0.56,11533,0.0,0.37187122703293796,0.3764714108944132,0.00460018386147526,0.012370367823772987,0.0037942315989023534
codex-m,max_positive_dep,desc,0.008576136224868636,0.56,11533,0.0,0.37187122703293934,0.3764714108944135,0.00460018386147415,0.012370367823770101,0.0037942315989014652
codex-m,sum_positive_dep,desc,0.00857613622486797,0.56,11533,0.0,0.3718712270329389,0.37647141089441266,0.004600183861473761,0.01237036782376899,0.003794231598901021
codex-m,avg_positive_dep,desc,0.008576136224867748,0.56,11533,0.0,0.3718712270329391,0.3764714108944126,0.004600183861473484,0.012370367823768325,0.003794231598900577
codex-m,rule_weight_mean,desc,0.008576136224866415,0.2,4119,0.5013713174815738,0.19735173979484105,0.19979248110163078,0.0024407413067897288,0.01236746789933063,0.0037913316744642156
codex-m,s1_norm_margin,asc,0.008576136224787367,0.36,7414,0.0233350059077881,0.1996065791185788,0.20204192156597214,0.0024353424473933516,0.012200712311925432,0.003624576087138065
codex-m,avg_rules_per_candidate,desc,0.008576136224808906,0.34,7002,26.92156862745098,0.17185762859086146,0.17395338009507058,0.0020957515042091257,0.012194695815327838,0.0036185595905189327
codex-m,rule_weight_top10_mean,desc,0.008576136224857533,0.22,4531,1.3028787828153612,0.26225412384562213,0.2654376899550171,0.003183566109394964,0.01213924136906619,0.003563105144208656
codex-m,max_candidate_dep_score,desc,0.008576136224864195,0.54,11121,0.0,0.3794204068341164,0.3840113146179448,0.004590907783828424,0.012099791421697592,0.0035236551968333973
codex-m,avg_negative_dep,asc,0.008576136224773157,0.7,14416,0.0,0.32911530933992184,0.3329567867853802,0.0038414774454583744,0.011672132339157537,0.0030959961143843806
codex-m,max_negative_dep,asc,0.008576136224773157,0.7,14416,0.0,0.32911530933992184,0.3329567867853802,0.0038414774454583744,0.011672132339157537,0.0030959961143843806
codex-m,sum_negative_dep,asc,0.008576136224773157,0.7,14416,0.0,0.32911530933992184,0.3329567867853802,0.0038414774454583744,0.011672132339157537,0.0030959961143843806
codex-m,rule_weight_top5_sum,desc,0.008576136224857533,0.26,5354,6.6255913120177805,0.31297824622539544,0.31651005372643704,0.003531807501041595,0.01128451431892219,0.0027083780940646562
codex-m,candidate_rule_coverage,asc,0.0085761362247736,0.64,13180,1.0,0.3349392207474814,0.3386808479589875,0.0037416272115061155,0.011171063225011268,0.002594927000237668
codex-m,max_candidate_dep_score,asc,0.008576136224770936,0.62,12768,0.0,0.3352949011657149,0.33901365376147247,0.0037187525957575462,0.011090990596124728,0.002514854371353792
codex-m,neg_dep_ratio,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,neg_mass,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,num_neg_dep,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,red_rule_ratio,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_max,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_mean,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top10_mean,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top10_sum,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top1_mean,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top1_sum,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top3_mean,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top3_sum,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top5_mean,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,redundancy_weight_top5_sum,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,topk_redundancy,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,unique_redundancy_edges,asc,0.008576136224771602,0.62,12768,0.0,0.339195800949485,0.3429561569568177,0.0037603560073327102,0.011086092448098217,0.002509956223326615
codex-m,num_pos_dep,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,pos_dep_ratio,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,pos_mass,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,syn_rule_ratio,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_max,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_mean,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top10_mean,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top10_sum,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top1_mean,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top1_sum,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top3_mean,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top3_sum,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top5_mean,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,synergy_weight_top5_sum,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,topk_synergy,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,topk_synergy_sum,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,unique_synergy_edges,asc,0.008576136224774933,0.66,13592,0.0,0.3298657772907217,0.33350409399345593,0.0036383167027342345,0.01102968829508999,0.002453552070315057
codex-m,candidate_dep_coverage,asc,0.008576136224775155,0.64,13180,0.0,0.332396681094409,0.3360552809785913,0.0036585998841822676,0.01100672808205072,0.002430591857275566
codex-m,dep_candidate_ratio,asc,0.008576136224775155,0.64,13180,0.0,0.332396681094409,0.3360552809785913,0.0036585998841822676,0.01100672808205072,0.002430591857275566
codex-m,abs_dep_mass,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,dep_density,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,dep_rule_ratio,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,num_dependencies,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,num_dependency_edges,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,query_num_edges,asc,0.008576136224775155,0.64,13180,0.0,0.33195972689460773,0.3355978302374861,0.003638103342878396,0.01095947203268266,0.002383335807907505
codex-m,avg_positive_dep,asc,0.008576136224773379,0.66,13592,0.0,0.33085704595286275,0.33448215475870774,0.00362510880584499,0.010956722397749585,0.0023805861729762068
codex-m,max_positive_dep,asc,0.008576136224773379,0.66,13592,0.0,0.33085704595286275,0.33448215475870774,0.00362510880584499,0.010956722397749585,0.0023805861729762068
codex-m,sum_positive_dep,asc,0.008576136224773379,0.66,13592,0.0,0.33085704595286275,0.33448215475870774,0.00362510880584499,0.010956722397749585,0.0023805861729762068
codex-m,rule_weight_top5_mean,desc,0.008576136224860642,0.26,5354,1.3328739285662965,0.31663440716356517,0.32009681784077426,0.0034624106772090935,0.010935042430245012,0.00235890620538437
codex-m,max_stage2_score,asc,0.008576136224738962,0.3,6178,0.2436001906145731,0.24406365903087698,0.2467103036853037,0.002646644654426711,0.01084407512751362,0.0022679389027746577
codex-m,max_stage1_score,asc,0.00857613622473985,0.3,6178,0.2440678513069565,0.24348660486920695,0.2461268337527734,0.0026402288835664367,0.010843425596182898,0.0022672893714430487
codex-m,s1_top1,asc,0.00857613622473985,0.3,6178,0.2440678513069565,0.24348660486920695,0.2461268337527734,0.0026402288835664367,0.010843425596182898,0.0022672893714430487
codex-m,net_dep_mass,asc,0.008576136224764275,0.66,13592,0.0,0.3290316701242374,0.33259355402127183,0.0035618838970344346,0.010825352756132833,0.0022492165313685586
codex-m,num_rule_nodes,asc,0.008576136224805575,0.64,13180,297.0,0.3289082062999912,0.332293014812103,0.0033848085121118143,0.01029104305480466,0.0017149068299990855
codex-m,num_rules,asc,0.008576136224805575,0.64,13180,297.0,0.3289082062999912,0.332293014812103,0.0033848085121118143,0.01029104305480466,0.0017149068299990855
codex-m,query_num_nodes,asc,0.008576136224805575,0.64,13180,297.0,0.3289082062999912,0.332293014812103,0.0033848085121118143,0.01029104305480466,0.0017149068299990855
codex-m,rule_weight_top3_sum,desc,0.008576136224872188,0.32,6590,3.781175216931424,0.3670460500064501,0.37079774589693326,0.0037516958904831865,0.010221322066855887,0.0016451858419836984
codex-m,rule_weight_top3_mean,desc,0.008576136224873965,0.32,6590,1.2736215182593564,0.3689174444467865,0.37262377665933843,0.003706332212551955,0.010046508421714284,0.0014703721968403194
codex-m,topk_rule_weight,desc,0.008576136224873965,0.32,6590,1.2736215182593564,0.3689174444467865,0.37262377665933843,0.003706332212551955,0.010046508421714284,0.0014703721968403194
codex-m,num_candidates,asc,0.008576136224803133,0.38,7826,100.0,0.49277814405398507,0.4975998218207772,0.004821677766792154,0.009784682671039713,0.0012085464462365803
codex-m,avg_candidate_dep_score,asc,0.008576136224729192,0.8,16475,0.0,0.3364377353265442,0.3396889394962704,0.003251204169726185,0.009663613288118711,0.0010874770633895192
codex-m,s1_norm_margin,desc,0.008576136224767605,0.2,4119,0.5443258990816864,0.6606383452536794,0.6669857216603148,0.006347376406635408,0.00960794427425804,0.0010318080494904347
codex-m,rule_weight_top10_sum,asc,0.008576136224754505,0.2,4119,1.7282337350805448,0.26196434011518566,0.26447863391024035,0.0025142937950546895,0.00959784753126769,0.0010217113065131844
codex-m,rule_weight_top10_mean,asc,0.008576136224750952,0.2,4119,0.1728428128394108,0.2618929359629858,0.26440544980431385,0.0025125138413280568,0.009593667855490207,0.0010175316307392546
codex-m,weak_rule_score,desc,0.008576136224758724,0.3,6178,0.4475527015431898,0.24001166834888604,0.24229060079409442,0.0022789324452083815,0.009495090221595781,0.0009189539968370575
codex-m,rule_weight_max,asc,0.008576136224758057,0.3,6178,0.5524472984568102,0.2400116683488861,0.24229060079409445,0.0022789324452083537,0.009495090221595559,0.0009189539968375016
codex-m,rule_weight_top1_mean,asc,0.008576136224758057,0.3,6178,0.5524472984568102,0.2400116683488861,0.24229060079409445,0.0022789324452083537,0.009495090221595559,0.0009189539968375016
codex-m,rule_weight_top1_sum,asc,0.008576136224758057,0.3,6178,0.5524472984568102,0.2400116683488861,0.24229060079409445,0.0022789324452083537,0.009495090221595559,0.0009189539968375016
codex-m,top1_rule_weight,asc,0.008576136224758057,0.3,6178,0.5524472984568102,0.2400116683488861,0.24229060079409445,0.0022789324452083537,0.009495090221595559,0.0009189539968375016
codex-m,rule_weight_top3_mean,asc,0.008576136224749398,0.3,6178,0.4800116768163929,0.2571881732131133,0.25961674308663635,0.0024285698735230232,0.009442774304830204,0.000866638080080806
codex-m,rule_weight_top3_sum,asc,0.008576136224749176,0.3,6178,1.440035030449179,0.2571881732131133,0.25961674308663635,0.0024285698735230232,0.009442774304830204,0.000866638080081028
codex-m,topk_rule_weight,asc,0.008576136224749398,0.3,6178,0.4800116768163929,0.2571881732131133,0.25961674308663635,0.0024285698735230232,0.009442774304830204,0.000866638080080806
codex-m,num_rule_nodes,desc,0.008576136224765385,0.84,17299,85.0,0.36552414002929084,0.3689410389745082,0.0034168989452173504,0.009347943325832109,0.0007718071010667238
codex-m,num_rules,desc,0.008576136224765385,0.84,17299,85.0,0.36552414002929084,0.3689410389745082,0.0034168989452173504,0.009347943325832109,0.0007718071010667238
codex-m,query_num_nodes,desc,0.008576136224765385,0.84,17299,85.0,0.36552414002929084,0.3689410389745082,0.0034168989452173504,0.009347943325832109,0.0007718071010667238
codex-m,rule_weight_top5_mean,asc,0.008576136224745845,0.22,4531,0.248412879515876,0.25004121313567856,0.2523241382074264,0.002282925071747821,0.009130195151105136,0.000554058926359291
codex-m,rule_weight_top5_sum,asc,0.008576136224743403,0.22,4531,1.24206439757938,0.25004121313567856,0.2523241382074264,0.002282925071747821,0.009130195151105136,0.0005540589263617335
codex-m,rule_weight_mean,asc,0.008576136224751396,0.32,6590,0.0700773165230081,0.3122813958735383,0.31511322247158574,0.0028318265980474266,0.009068188612792794,0.0004920523880413974
codex-m,rule_weight_max,desc,0.008576136224883735,0.38,7826,1.2216723814253367,0.42392680996709897,0.4277645636780119,0.003837753710912939,0.009052868610057496,0.0004767323851737615
codex-m,rule_weight_top1_mean,desc,0.008576136224883735,0.38,7826,1.2216723814253367,0.42392680996709897,0.4277645636780119,0.003837753710912939,0.009052868610057496,0.0004767323851737615
codex-m,rule_weight_top1_sum,desc,0.008576136224883735,0.38,7826,1.2216723814253367,0.42392680996709897,0.4277645636780119,0.003837753710912939,0.009052868610057496,0.0004767323851737615
codex-m,top1_rule_weight,desc,0.008576136224883735,0.38,7826,1.2216723814253367,0.42392680996709897,0.4277645636780119,0.003837753710912939,0.009052868610057496,0.0004767323851737615
codex-m,weak_rule_score,asc,0.008576136224883735,0.38,7826,-0.2216723814253367,0.4243113654598443,0.4281466834896944,0.003835318029850099,0.009038923634990592,0.0004627874101068574
codex-m,stage2_top_margin,desc,0.00857613622477782,0.9,18535,0.0,0.3573900536761245,0.3606104554757177,0.003220401799593209,0.009010888149986407,0.0004347519252085874
codex-m,s1_margin,desc,0.008576136224776487,0.9,18535,0.0,0.35739005367612475,0.36061045547571735,0.003220401799592598,0.00901088814998463,0.0004347519252081433
codex-m,stage1_top_margin,desc,0.008576136224776487,0.9,18535,0.0,0.35739005367612475,0.36061045547571735,0.003220401799592598,0.00901088814998463,0.0004347519252081433
codex-m,max_stage2_score,desc,0.008576136224878184,0.3,6178,0.7300367232497681,0.39119296409664606,0.3946647733911899,0.003471809294543826,0.008874927754800144,0.0002987915299219601
codex-m,max_stage1_score,desc,0.008576136224877295,0.3,6178,0.7300367232497681,0.39201314454316283,0.3954683286736195,0.0034551841304566455,0.008813949681414801,0.00023781345653750563
codex-m,s1_top1,desc,0.008576136224877295,0.3,6178,0.7300367232497681,0.39201314454316283,0.3954683286736195,0.0034551841304566455,0.008813949681414801,0.00023781345653750563
codex-m,max_rules_per_candidate,asc,0.008576136224763387,0.88,18123,122.0,0.343644665813573,0.34664781452828397,0.003003148714710968,0.008739110521622795,0.00016297429685940834
codex-m,rule_mass,asc,0.008576136224771602,0.2,4119,21.87582889916936,0.35329974963710414,0.35635529035013563,0.0030555407130314904,0.00864857876681202,7.244254204041845e-05
codex-m,effective_candidates,asc,0.008576136224820896,1.0,20594,185.69088551118836,0.34183711089165936,0.34476875252136546,0.0029316416297061054,0.008576136224820896,0.0
codex-m,s1_entropy,asc,0.008576136224820896,1.0,20594,5.224083385361909,0.34183711089165936,0.34476875252136546,0.0029316416297061054,0.008576136224820896,0.0
codex-m,rule_dominance_ratio,desc,0.00857613622479625,1.0,20594,0.0010806872730519,0.34183711089165747,0.3447687525213551,0.0029316416296976122,0.00857613622479625,0.0
codex-m,avg_rules_per_candidate,asc,0.008576136224763609,1.0,20594,190.59,0.3418371108916653,0.34476875252135186,0.0029316416296865655,0.008576136224763609,0.0
codex-m,num_candidate_rule_edges,asc,0.008576136224756059,1.0,20594,19503.0,0.34183711089166796,0.344768752521352,0.002931641629684012,0.008576136224756059,0.0
hetionet,candidate_rule_coverage,desc,0.045735098315215605,0.22,99009,1.0,0.592213095690998,0.6609697916971116,0.06875669600611356,0.11610127588598451,0.0703661775707689
hetionet,synergy_weight_top5_sum,desc,0.04573509831361888,0.2,90008,24.41493,0.5833699631625131,0.6510999599952026,0.06772999683268954,0.11610127553622696,0.07036617722260807
hetionet,synergy_weight_max,desc,0.04573509831347877,0.22,99009,5.23096,0.5914118249750959,0.6600754865892614,0.06866366161416548,0.1161012660121512,0.07036616769867243
hetionet,synergy_weight_top1_mean,desc,0.04573509831347877,0.22,99009,5.23096,0.5914118249750959,0.6600754865892614,0.06866366161416548,0.1161012660121512,0.07036616769867243
hetionet,synergy_weight_top1_sum,desc,0.04573509831347877,0.22,99009,5.23096,0.5914118249750959,0.6600754865892614,0.06866366161416548,0.1161012660121512,0.07036616769867243
hetionet,synergy_weight_top3_sum,desc,0.04573509831348832,0.22,99009,15.17221,0.588515078802072,0.6568424244369596,0.06832734563488763,0.11610126587405123,0.07036616756056291
hetionet,topk_synergy_sum,desc,0.04573509831348832,0.22,99009,15.17221,0.588515078802072,0.6568424244369596,0.06832734563488763,0.11610126587405123,0.07036616756056291
hetionet,synergy_weight_top3_mean,desc,0.04573509831349032,0.22,99009,5.057403333333333,0.5884892361433295,0.6568135814120956,0.06832434526876607,0.11610126587281422,0.0703661675593239
hetionet,topk_synergy,desc,0.04573509831349032,0.22,99009,5.057403333333333,0.5884892361433295,0.6568135814120956,0.06832434526876607,0.11610126587281422,0.0703661675593239
hetionet,synergy_weight_top5_mean,desc,0.04573509831364597,0.2,90008,4.94916,0.5845812001927875,0.6524518157710429,0.06787061557825547,0.11610126284573052,0.07036616453208455
hetionet,max_rules_per_candidate,desc,0.04573509831220601,0.2,90008,200.0,0.3820898821042433,0.42274931733232757,0.040659435228084295,0.10641327376732646,0.06067817545512044
hetionet,synergy_weight_top10_mean,desc,0.045735098313457234,0.2,90008,3.859209,0.5815333599316337,0.6391074079578306,0.05757404802619692,0.09900386115934157,0.05326876284588433
hetionet,synergy_weight_mean,desc,0.04573509831348632,0.2,90008,1.5857025862068963,0.5889384058887539,0.6448782624072439,0.05593985651848998,0.09498422238921989,0.049249124075733564
hetionet,synergy_weight_top10_sum,desc,0.04573509831347766,0.2,90008,37.56614,0.5799993432031523,0.6348630866192108,0.054863743416058486,0.0945927681798111,0.04885766986633344
hetionet,avg_candidate_dep_score,asc,0.04573509831347877,0.24,108010,-0.0011313387007083,0.5662270408127176,0.6168432270468514,0.050616186234133775,0.08939203285219888,0.043656934538720105
hetionet,candidate_dep_coverage,desc,0.045735098313228306,0.2,90008,1.0,0.5599269368301864,0.6093219678138155,0.049395030983629185,0.08821692212784127,0.04248182381461296
hetionet,dep_candidate_ratio,desc,0.045735098313228306,0.2,90008,1.0,0.5599269368301864,0.6093219678138155,0.049395030983629185,0.08821692212784127,0.04248182381461296
hetionet,avg_stage1_score,desc,0.04573509831528533,0.2,90008,0.6314064534477459,0.2541576271524565,0.27548751400665084,0.021329886854194346,0.08392385108867728,0.038188752773391954
hetionet,avg_stage2_score,desc,0.045735098315328404,0.2,90008,0.6315229471844312,0.25420051459257564,0.27550970743604614,0.021309192843470492,0.08382828365876516,0.03809318534343675
hetionet,num_rule_nodes,desc,0.04573509831274336,0.36,162014,558.0,0.24627008064040212,0.2668254666736534,0.0205553860332513,0.08346684249990477,0.03773174418716141
hetionet,num_rules,desc,0.04573509831274336,0.36,162014,558.0,0.24627008064040212,0.2668254666736534,0.0205553860332513,0.08346684249990477,0.03773174418716141
hetionet,query_num_nodes,desc,0.04573509831274336,0.36,162014,558.0,0.24627008064040212,0.2668254666736534,0.0205553860332513,0.08346684249990477,0.03773174418716141
hetionet,avg_negative_dep,desc,0.04573509831387579,0.32,144013,5.705882352941177,0.5520658659159692,0.5977670682199996,0.04570120230403041,0.08278215540133882,0.03704705708746303
hetionet,sum_negative_dep,desc,0.04573509831388045,0.32,144013,597.0,0.5532274859010328,0.5989623609352163,0.0457348750341835,0.08266920245239784,0.03693410413851739
hetionet,redundancy_weight_top5_sum,desc,0.04573509831395706,0.2,90008,0.60595,0.5954651268023571,0.6442988570758413,0.048833730273484255,0.0820093874106802,0.036274289096723145
hetionet,redundancy_weight_top5_mean,desc,0.04573509831394218,0.2,90008,0.122584,0.5930883232377274,0.6416805739092712,0.048592250671543824,0.08193088409880334,0.036195785784861156
hetionet,neg_dep_ratio,desc,0.04573509831402722,0.2,90008,0.425531914893617,0.6016535288380223,0.6508801476844946,0.04922661884647239,0.08181888161039153,0.0360837832963643
hetionet,redundancy_weight_top3_sum,desc,0.04573509831395506,0.2,90008,0.42621,0.5936401798897805,0.6421594902973505,0.04851931040757007,0.0817318504562452,0.035996752142290145
hetionet,redundancy_weight_top3_mean,desc,0.045735098313949285,0.2,90008,0.1428966666666666,0.5930043687206761,0.6414397239400692,0.04843535521939313,0.08167790622501747,0.035942807911068186
hetionet,topk_redundancy,desc,0.045735098313949285,0.2,90008,0.1428966666666666,0.5930043687206761,0.6414397239400692,0.04843535521939313,0.08167790622501747,0.035942807911068186
hetionet,max_stage1_score,desc,0.04573509831611133,0.22,99009,0.8181587252742367,0.3159608544687089,0.34169975217820986,0.02573889770950094,0.08146229934964921,0.03572720103353788
hetionet,max_stage2_score,desc,0.04573509831610312,0.22,99009,0.8181587252742162,0.3159608544687089,0.34169975217820986,0.02573889770950094,0.08146229934964921,0.0357272010335461
hetionet,s1_top1,desc,0.04573509831611133,0.22,99009,0.8181587252742367,0.3159608544687089,0.34169975217820986,0.02573889770950094,0.08146229934964921,0.03572720103353788
hetionet,redundancy_weight_max,desc,0.04573509831389777,0.24,108010,0.14648,0.5905912801467235,0.6386987385737729,0.04810745842704944,0.08145643195933716,0.03572133364543939
hetionet,redundancy_weight_top1_mean,desc,0.04573509831389777,0.24,108010,0.14648,0.5905912801467235,0.6386987385737729,0.04810745842704944,0.08145643195933716,0.03572133364543939
hetionet,redundancy_weight_top1_sum,desc,0.04573509831389777,0.24,108010,0.14648,0.5905912801467235,0.6386987385737729,0.04810745842704944,0.08145643195933716,0.03572133364543939
hetionet,redundancy_weight_mean,desc,0.04573509831400435,0.2,90008,0.0538533333333333,0.55432862820902,0.5994416179028373,0.045112989693817385,0.08138311355048167,0.035648015236477315
hetionet,redundancy_weight_top10_mean,desc,0.0457350983139837,0.2,90008,0.0945366666666666,0.5927447447720516,0.6409682397821109,0.04822349501005929,0.0813562590565089,0.03562116074252519
hetionet,rule_weight_top10_mean,desc,0.04573509831614131,0.2,90008,1.6542284699934349,0.2892744999737267,0.31271636114267737,0.023441861168950695,0.08103673559570512,0.03530163727956381
hetionet,rule_weight_top10_sum,desc,0.04573509831614131,0.2,90008,16.54228469993435,0.2892744999737267,0.31271636114267737,0.023441861168950695,0.08103673559570512,0.03530163727956381
hetionet,rule_weight_top3_mean,desc,0.04573509831619904,0.22,99009,1.6880810397532136,0.3133788600753816,0.33876439953757204,0.02538553946219041,0.08100590912891836,0.03527081081271932
hetionet,rule_weight_top3_sum,desc,0.04573509831619904,0.22,99009,5.064243119259641,0.3133788600753816,0.33876439953757204,0.02538553946219041,0.08100590912891836,0.03527081081271932
hetionet,topk_rule_weight,desc,0.04573509831619904,0.22,99009,1.6880810397532136,0.3133788600753816,0.33876439953757204,0.02538553946219041,0.08100590912891836,0.03527081081271932
hetionet,rule_weight_top5_mean,desc,0.04573509831614375,0.2,90008,1.6889514891495296,0.28428781402260145,0.3073055466279896,0.02301773260538814,0.08096630059408105,0.0352312022779373
hetionet,rule_weight_top5_sum,desc,0.04573509831614375,0.2,90008,8.444757445747648,0.28428781402260145,0.3073055466279896,0.02301773260538814,0.08096630059408105,0.0352312022779373
hetionet,redundancy_weight_top10_sum,desc,0.04573509831396172,0.2,90008,0.88497,0.6033440030236835,0.6520001172697089,0.04865611424602534,0.08064406706983607,0.03490896875587435
hetionet,weak_rule_score,asc,0.045735098316134426,0.22,99009,-0.711377950777095,0.30902843314691836,0.33371326784641847,0.024684834699500113,0.07987884625413888,0.034143747938004454
hetionet,rule_weight_max,desc,0.04573509831613065,0.22,99009,1.711377950777095,0.3090579315948038,0.333743086004943,0.024685154410139187,0.0798722565790777,0.034137158262947054
hetionet,rule_weight_top1_mean,desc,0.04573509831613065,0.22,99009,1.711377950777095,0.3090579315948038,0.333743086004943,0.024685154410139187,0.0798722565790777,0.034137158262947054
hetionet,rule_weight_top1_sum,desc,0.04573509831613065,0.22,99009,1.711377950777095,0.3090579315948038,0.333743086004943,0.024685154410139187,0.0798722565790777,0.034137158262947054
hetionet,top1_rule_weight,desc,0.04573509831613065,0.22,99009,1.711377950777095,0.3090579315948038,0.333743086004943,0.024685154410139187,0.0798722565790777,0.034137158262947054
