selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_global_rf,WN18RR,0.1,topk_rule_weight,606,0.0675280599859372,0.229283639644885,0.3322617040848694,0.5019004435670062,2.6546394493625005,0.48541496662264383
balanced5_global_rf,WN18RR,0.1,num_neg_dep,606,0.0,0.0,0.0,1.0,8.0,0.8547854785478548
balanced5_global_rf,WN18RR,0.1,effective_candidates,606,5.961884038582014,99.96216163397978,99.99500614505682,100.17259172757088,106.93570556619112,99.87809923292711
balanced5_global_rf,WN18RR,0.2,synergy_weight_top5_mean,1211,0.0,0.0,0.23673,0.538824,2.47159,0.33251772777319016
balanced5_global_rf,WN18RR,0.2,max_candidate_dep_score,1211,0.0,0.0,0.0,0.1844086,1.7869029999999992,0.14201960726672172
balanced5_global_rf,WN18RR,0.2,topk_rule_weight,1211,0.005358432246727,0.12151675762605285,0.2739910469354616,0.6352312727973843,2.6546394493625005,0.6274165712259836
balanced5_global_rf,WN18RR,0.2,num_neg_dep,1211,0.0,0.0,0.0,0.0,8.0,0.5103220478943022
balanced5_global_rf,WN18RR,0.2,effective_candidates,1211,5.927738988266042,99.92266893894129,99.99834488411132,99.99996700980432,106.93570556619112,98.6784224694408
balanced5_global_rf,WN18RR,0.5,synergy_weight_top5_mean,3028,0.0,0.0,0.0,0.0,2.47159,0.13394945222369
balanced5_global_rf,WN18RR,0.5,max_candidate_dep_score,3028,0.0,0.0,0.0,0.0,1.7869029999999992,0.05725203358652576
balanced5_global_rf,WN18RR,0.5,topk_rule_weight,3028,0.0009980040748513,0.0494215962073365,0.0935243533060114,0.2739910469354616,2.6546394493625005,0.3240776672736894
balanced5_global_rf,WN18RR,0.5,num_neg_dep,3028,0.0,0.0,0.0,0.0,8.0,0.20640686922060766
balanced5_global_rf,WN18RR,0.5,effective_candidates,3028,5.927738988266042,99.99913476272107,99.99997660549437,99.99999875879175,106.93570556619112,99.19252894867059
balanced5_global_rf,YAGO3-10,0.1,synergy_weight_top5_mean,998,2.127252,2.867947,2.920498,2.931678,3.270886,2.8090394769539078
balanced5_global_rf,YAGO3-10,0.1,max_candidate_dep_score,998,-1.8799525,0.15624607499999998,0.5384106000000007,0.5442292499999998,4.100602199999997,0.4904457019038076
balanced5_global_rf,YAGO3-10,0.1,topk_rule_weight,998,0.0896900919009644,1.961492268802556,1.961492268802556,2.4254832293172,3.088007549663161,1.9586248100140078
balanced5_global_rf,YAGO3-10,0.1,num_neg_dep,998,0.0,36.0,59.0,90.0,197.0,62.47795591182365
balanced5_global_rf,YAGO3-10,0.1,effective_candidates,998,96.62284462972872,98.94066990045633,99.75428345753537,100.16727720075497,102.7814407355056,99.67423552269797
balanced5_global_rf,YAGO3-10,0.2,synergy_weight_top5_mean,1995,0.0,2.127252,2.920498,2.931678,3.665204,2.6831965839598997
balanced5_global_rf,YAGO3-10,0.2,max_candidate_dep_score,1995,-1.8851501,0.1561055,0.1727323999999999,0.5388206999999996,4.100602199999997,0.393246902406015
balanced5_global_rf,YAGO3-10,0.2,topk_rule_weight,1995,0.0643722839166746,1.7642528234382218,1.961492268802556,2.4254832293172,3.25583153139063,1.947633462665161
balanced5_global_rf,YAGO3-10,0.2,num_neg_dep,1995,0.0,26.0,46.0,75.0,239.0,52.98947368421052
balanced5_global_rf,YAGO3-10,0.2,effective_candidates,1995,1.999732729464271,98.94785380652067,99.60953354589805,99.99999309364019,102.96346730469146,99.55943551891606
balanced5_global_rf,YAGO3-10,0.5,synergy_weight_top5_mean,4988,0.0,2.127252,2.836826,2.920498,4.148552,2.457198658213044
balanced5_global_rf,YAGO3-10,0.5,max_candidate_dep_score,4988,-1.8852595,0.14884964999999978,0.17177009999999976,0.5382484000000003,4.100602199999997,0.30845275749799517
balanced5_global_rf,YAGO3-10,0.5,topk_rule_weight,4988,0.0627778110835172,1.2232768028409045,1.773036099268293,2.079441541679836,3.634291263829534,1.668900417003662
balanced5_global_rf,YAGO3-10,0.5,num_neg_dep,4988,0.0,9.0,27.0,54.0,299.0,36.71531676022454
balanced5_global_rf,YAGO3-10,0.5,effective_candidates,4988,1.999732729464271,99.37056212847695,99.76345197274145,99.98785803478589,107.08458135553025,99.72044140599888
balanced5_global_rf,codex-l,0.1,synergy_weight_top5_mean,6113,0.0,2.035866,2.172564,2.573244,3.540008,2.1666815803478925
balanced5_global_rf,codex-l,0.1,max_candidate_dep_score,6113,-0.0793411203868648,-0.0072524759665445,0.0,0.0,0.2172884004630733,-0.0023964447599640823
balanced5_global_rf,codex-l,0.1,topk_rule_weight,6113,0.0608230990602912,0.4634555738583309,0.6157145777013613,1.0569832140540054,2.209059034983221,0.8251839840931189
balanced5_global_rf,codex-l,0.1,num_neg_dep,6113,0.0,8.0,18.0,29.0,118.0,20.49910027809586
balanced5_global_rf,codex-l,0.1,effective_candidates,6113,60.86266663588714,99.8295254562507,99.95549693845123,100.5817181478063,167.01881606703702,104.03664525680225
balanced5_global_rf,codex-l,0.2,synergy_weight_top5_mean,12226,0.0,1.96956,2.1499,2.4965960000000003,3.909766,2.0520298708081137
balanced5_global_rf,codex-l,0.2,max_candidate_dep_score,12226,-0.0793411203868648,-0.0034016087952688,0.0,0.000352718205303675,0.2172884004630733,0.0001406585603698182
balanced5_global_rf,codex-l,0.2,topk_rule_weight,12226,0.0572990962099552,0.5166100328336481,0.7428257069467745,1.1993909742148143,2.3925333296569846,0.8726394996014627
balanced5_global_rf,codex-l,0.2,num_neg_dep,12226,0.0,5.0,14.0,27.0,118.0,17.922787502044823
balanced5_global_rf,codex-l,0.2,effective_candidates,12226,36.9649937525433,99.80507954033108,99.97826949591993,101.22187988541712,167.01881606703702,103.13897496220123
balanced5_global_rf,codex-l,0.5,synergy_weight_top5_mean,30564,0.0,0.307375625,2.0005420000000003,2.461762,3.909766,1.5052211609573356
balanced5_global_rf,codex-l,0.5,max_candidate_dep_score,30564,-0.0793411203868648,-0.000996262408425,0.0,0.0015378810689254,0.2762396960501557,0.005821763979456661
balanced5_global_rf,codex-l,0.5,topk_rule_weight,30564,0.0398561398154498,0.5210750230929896,0.916290731874155,1.5214691394881434,2.3925333296569846,1.032332037343684
balanced5_global_rf,codex-l,0.5,num_neg_dep,30564,0.0,0.0,6.0,21.0,221.0,15.378648082711686
balanced5_global_rf,codex-l,0.5,effective_candidates,30564,12.940526313001376,99.8182529662649,99.99798095463868,105.5996066415786,167.01881606703702,106.4999180839747
balanced5_global_rf,codex-m,0.1,synergy_weight_top5_mean,2059,0.0,0.0,0.998516,1.330034,2.146526,0.8503391767039015
balanced5_global_rf,codex-m,0.1,max_candidate_dep_score,2059,-0.0184102535938105,0.0,0.0043911869509759,0.0240108901064407,0.3123671001251914,0.022388942042101546
balanced5_global_rf,codex-m,0.1,topk_rule_weight,2059,0.0551543311269319,0.37190569050694433,0.747214401830221,1.4636810247353107,2.3078344488801887,0.9659291986536215
balanced5_global_rf,codex-m,0.1,num_neg_dep,2059,0.0,0.0,1.0,23.0,143.0,19.065080135988342
balanced5_global_rf,codex-m,0.1,effective_candidates,2059,29.793625598483413,99.98239521832795,100.81552545995471,104.6986687075371,185.69088551118836,110.8552919784262
balanced5_global_rf,codex-m,0.2,synergy_weight_top5_mean,4119,0.0,0.02549,0.41195,1.131434,2.203292,0.6500355352431819
balanced5_global_rf,codex-m,0.2,max_candidate_dep_score,4119,-0.0422010623516184,0.0,0.0060167336813404,0.02553641784160525,0.3123671001251914,0.0236329834215082
balanced5_global_rf,codex-m,0.2,topk_rule_weight,4119,0.0505599892558398,0.2273898421956608,0.5484415572558748,1.3862943611198906,2.3550315683665883,0.8011714380557412
balanced5_global_rf,codex-m,0.2,num_neg_dep,4119,0.0,0.0,0.0,9.0,143.0,12.558873512988589
balanced5_global_rf,codex-m,0.2,effective_candidates,4119,29.793625598483413,99.97037733712756,99.99968544583244,102.68027301773556,185.69088551118836,105.06836606187
balanced5_global_rf,codex-m,0.5,synergy_weight_top5_mean,10297,0.0,0.0,0.04601,0.556548,2.203292,0.3759198806124761
balanced5_global_rf,codex-m,0.5,max_candidate_dep_score,10297,-0.0422010623516184,0.0,0.0,0.0143885307095994,0.3123671001251914,0.015288350201281907
balanced5_global_rf,codex-m,0.5,topk_rule_weight,10297,0.0024968801985871,0.2307338013607603,0.8396039509531198,1.568615917913845,2.358904713936536,0.9340562024352385
balanced5_global_rf,codex-m,0.5,num_neg_dep,10297,0.0,0.0,0.0,3.0,166.0,9.145964844129358
balanced5_global_rf,codex-m,0.5,effective_candidates,10297,16.78214231007943,99.83530391748876,99.99982025371222,102.75763989460464,185.69088551118836,102.17080255778785
balanced5_global_rf,hetionet,0.1,synergy_weight_top5_mean,45004,0.07683,5.22283,5.483438,5.550072,5.578564,5.312492538896543
balanced5_global_rf,hetionet,0.1,max_candidate_dep_score,45004,-0.0002010686510152,0.0,0.0052439962284528,0.019329875116939375,0.3195993311113323,0.014120200570787082
balanced5_global_rf,hetionet,0.1,topk_rule_weight,45004,0.0940640737240776,1.139434283188365,1.4789417246082595,1.6364551845334805,2.1269080789187598,1.3687448567160363
balanced5_global_rf,hetionet,0.1,num_neg_dep,45004,0.0,3.0,21.0,39.0,313.0,27.355257310461294
balanced5_global_rf,hetionet,0.1,effective_candidates,45004,96.64123566335716,101.0995978671652,104.03983270576222,109.26632121002795,191.5851097117101,109.73055694747914
balanced5_global_rf,hetionet,0.2,synergy_weight_top5_mean,90008,0.07683,5.084438,5.464196,5.550072,5.578564,5.110974695569653
balanced5_global_rf,hetionet,0.2,max_candidate_dep_score,90008,-0.0096152797820383,0.0,0.0028454821112009,0.016921002000213,0.3667242363401776,0.013650762047133405
balanced5_global_rf,hetionet,0.2,topk_rule_weight,90008,0.0940640737240776,1.3862943611198906,1.585997391293985,1.6949365488726058,2.1269080789187598,1.4944250859841886
balanced5_global_rf,hetionet,0.2,num_neg_dep,90008,0.0,9.0,29.0,50.0,313.0,34.54071860279086
balanced5_global_rf,hetionet,0.2,effective_candidates,90008,96.64123566335716,101.525536151935,106.03978364153578,115.16133859613096,191.5851097117101,112.19358218968074
balanced5_global_rf,hetionet,0.5,synergy_weight_top5_mean,225020,0.0,0.10205,4.07613,5.398608,5.578564,3.132740283717743
balanced5_global_rf,hetionet,0.5,max_candidate_dep_score,225020,-0.3389269098428589,0.0,0.0004644494893477,0.0124666,0.3734679695921971,0.008946781952912493
balanced5_global_rf,hetionet,0.5,topk_rule_weight,225020,0.0498658841993974,1.2904800040451607,1.538848817787828,1.6441969216451002,2.1269080789187598,1.4172769086837438
balanced5_global_rf,hetionet,0.5,num_neg_dep,225020,0.0,0.0,13.0,40.0,500.0,25.492494000533284
balanced5_global_rf,hetionet,0.5,effective_candidates,225020,89.9725893726321,100.47234434546064,102.98222904442366,111.49778555994604,198.8493639037147,110.6666297343247
