dataset,relation,selected_rules,possible_pairs,observed_pairs,support_qualified_pairs,significant_pairs,significant_pairs_positive,significant_pairs_negative,observed_pairs_over_possible,qualified_pairs_over_observed,significant_pairs_over_qualified,possible_combinations,observed_combinations,support_qualified_combinations,significant_combinations,significant_positive,significant_negative,observed_over_possible,qualified_over_observed,significant_over_qualified
YAGO3-10,28,500,124750,11937,5687,381,45,336,0.095687374749499,0.47641786043394485,0.06699490065060665,20708500,101024,28760,53,0,53,0.004878383272569235,0.2846848273677542,0.001842837273991655
YAGO3-10,29,500,124750,12632,6267,1139,749,390,0.10125851703406813,0.49612096263457883,0.18174565182703048,20708500,126881,36869,56,23,33,0.006127000989931671,0.2905793617641727,0.0015188912094171254
YAGO3-10,30,122,7381,2957,1573,485,434,51,0.4006232217856659,0.5319580656070342,0.3083280356007629,295240,36192,12471,93,89,4,0.12258501558054465,0.3445789124668435,0.0074573009381765695
YAGO3-10,31,500,124750,22632,15575,1047,327,720,0.1814188376753507,0.6881848709791446,0.067223113964687,20708500,480138,233580,466,0,466,0.023185551826544654,0.486485135523537,0.0019950338213888174
YAGO3-10,32,500,124750,17254,13394,1287,8,1279,0.13830861723446894,0.7762837602874696,0.09608780050769002,20708500,299282,184629,115,0,115,0.014452133182026703,0.6169064628009703,0.0006228707299503328
YAGO3-10,33,212,22366,3605,3203,22,16,6,0.16118215147992487,0.8884882108183079,0.006868560724320949,1565620,45744,31558,0,0,0,0.029217817861294567,0.689882826162994,0.0
YAGO3-10,34,69,2346,624,532,6,4,2,0.2659846547314578,0.8525641025641025,0.011278195488721804,52394,3657,2808,0,0,0,0.0697980684811238,0.7678424938474159,0.0
YAGO3-10,35,3,3,3,3,0,0,0,1.0,1.0,0.0,1,1,1,0,0,0,1.0,1.0,0.0
YAGO3-10,36,2,1,1,1,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,0,500,124750,1825,504,143,61,82,0.014629258517034067,0.27616438356164386,0.2837301587301587,20708500,1722,215,4,0,4,8.315426032788468e-05,0.1248548199767712,0.018604651162790697
codex-l,1,500,124750,5092,2297,368,181,187,0.04081763527054108,0.4510997643362137,0.16020896821941663,20708500,20873,5144,15,8,7,0.0010079435980394525,0.2464427729602836,0.00291601866251944
codex-l,2,500,124750,361,44,9,1,8,0.0028937875751503007,0.12188365650969529,0.20454545454545456,20708500,47,0,0,0,0,2.2695994398435423e-06,0.0,0.0
codex-l,3,500,124750,3752,2324,278,251,27,0.030076152304609218,0.6194029850746269,0.11962134251290878,20708500,12838,5245,4,4,0,0.0006199386725257744,0.4085527340707275,0.0007626310772163965
codex-l,4,500,124750,3635,1872,297,156,141,0.02913827655310621,0.5149931224209079,0.15865384615384615,20708500,11730,3125,7,3,4,0.0005664340729652075,0.26641091219096336,0.00224
codex-l,5,500,124750,957,268,21,15,6,0.007671342685370741,0.2800417972831766,0.07835820895522388,20708500,786,110,0,0,0,3.7955428930149454e-05,0.13994910941475827,0.0
codex-l,6,500,124750,885,279,26,9,17,0.007094188376753507,0.3152542372881356,0.0931899641577061,20708500,596,77,0,0,0,2.8780452471207477e-05,0.12919463087248323,0.0
codex-l,7,500,124750,3255,621,149,13,136,0.026092184368737475,0.19078341013824884,0.23993558776167473,20708500,4219,421,0,0,0,0.00020373276673829588,0.09978667930789287,0.0
codex-l,8,500,124750,3207,2117,410,174,236,0.02570741482965932,0.660118490801372,0.19367028814359943,20708500,8737,4638,44,0,44,0.0004219040490619794,0.5308458280874442,0.009486847779215178
codex-l,9,500,124750,2841,889,173,36,137,0.022773547094188377,0.312917986624428,0.19460067491563554,20708500,4462,577,2,1,1,0.00021546707873578482,0.12931420887494396,0.0034662045060658577
codex-l,10,500,124750,5367,1541,229,41,188,0.04302204408817635,0.28712502329047884,0.14860480207657364,20708500,17157,1951,12,0,12,0.0008285003742424608,0.11371451885527772,0.006150691952844695
codex-l,11,500,124750,8319,3494,895,29,866,0.06668537074148297,0.4200024041351124,0.25615340583858043,20708500,55710,12712,274,0,274,0.0026901996764613564,0.2281816549991025,0.021554436752674638
codex-l,12,500,124750,6606,1916,268,121,147,0.052953907815631265,0.2900393581592492,0.13987473903966596,20708500,26094,4437,1,0,1,0.0012600622932612212,0.1700390894458496,0.000225377507324769
codex-l,13,500,124750,4495,2269,325,276,49,0.03603206412825651,0.5047830923248053,0.14323490524460114,20708500,15694,4632,9,9,0,0.0007578530555086075,0.2951446412641774,0.0019430051813471502
codex-l,14,500,124750,2918,1884,73,27,46,0.023390781563126253,0.6456477039067855,0.038747346072186835,20708500,11989,5681,58,8,50,0.0005789410145592389,0.47385103011093505,0.010209470163703573
codex-l,15,8,28,21,15,12,0,12,0.75,0.7142857142857143,0.8,56,27,13,0,0,0,0.48214285714285715,0.48148148148148145,0.0
codex-l,16,500,124750,3429,1546,209,159,50,0.02748697394789579,0.45086030912802566,0.1351875808538163,20708500,11241,2782,1,0,1,0.0005428205809208779,0.24748687839160216,0.0003594536304816679
codex-l,17,500,124750,277,56,0,0,0,0.002220440881763527,0.20216606498194944,0.0,20708500,103,5,0,0,0,4.973803027742231e-06,0.04854368932038835,0.0
codex-l,18,500,124750,3776,1438,72,33,39,0.030268537074148297,0.3808262711864407,0.05006954102920723,20708500,11157,2155,0,0,0,0.0005387642755390299,0.19315228107914315,0.0
codex-l,19,500,124750,5169,2591,213,110,103,0.041434869739478956,0.5012574966144322,0.08220764183712852,20708500,24746,6423,0,0,0,0.001194968249752517,0.25955710013739597,0.0
codex-l,20,500,124750,2004,803,50,46,4,0.016064128256513027,0.40069860279441116,0.062266500622665005,20708500,3628,679,0,0,0,0.00017519376101600792,0.18715545755237045,0.0
codex-l,21,392,76636,4602,1789,73,71,2,0.060050106999321465,0.3887440243372447,0.040804918949133594,9962680,21137,3971,4,4,0,0.002121617877920399,0.18786961252779485,0.001007302946361118
codex-l,22,119,7021,1624,1123,306,284,22,0.2313060817547358,0.6915024630541872,0.27248441674087265,273819,10622,5685,26,26,0,0.038792048762138494,0.535209941630578,0.004573438874230431
codex-l,23,500,124750,2771,251,47,0,47,0.0222124248496994,0.09058101768314687,0.18725099601593626,20708500,1906,76,0,0,0,9.203950068812324e-05,0.03987408184679958,0.0
codex-l,24,500,124750,4597,1324,124,26,98,0.03684969939879759,0.28801392212312377,0.09365558912386707,20708500,13432,1304,2,0,2,0.0006486225462974141,0.09708159618820726,0.0015337423312883436
codex-l,25,500,124750,6523,2089,275,73,202,0.05228857715430862,0.32025141805917523,0.13164193393968407,20708500,28501,5764,19,1,18,0.001376294758191081,0.20223851794673872,0.003296321998612075
codex-l,26,500,124750,15058,7237,640,445,195,0.12070541082164328,0.48060831451720015,0.0884344341578002,20708500,213244,62154,26,16,10,0.010297414105319072,0.2914689276134381,0.0004183157962480291
codex-l,27,52,1326,502,275,74,64,10,0.37858220211161386,0.547808764940239,0.2690909090909091,22100,1907,551,0,0,0,0.086289592760181,0.28893550078657576,0.0
codex-l,28,500,124750,15119,9460,1204,318,886,0.1211943887775551,0.6257027581189232,0.12727272727272726,20708500,246611,108799,186,13,173,0.011908684839558635,0.4411765898520342,0.0017095745365306666
codex-l,29,500,124750,7765,4190,456,288,168,0.06224448897795591,0.5396007726980039,0.10883054892601432,20708500,54386,19817,10,9,1,0.002626264577347466,0.3643768616923473,0.0005046172478175305
codex-l,30,149,11026,4899,2980,468,414,54,0.4443134409577363,0.6082874055929781,0.15704697986577182,540274,77183,30940,8,8,0,0.1428589937698279,0.4008654755580892,0.0002585649644473174
codex-l,31,500,124750,7538,2867,344,83,261,0.0604248496993988,0.3803396126293447,0.11998604813393791,20708500,40514,8283,8,2,6,0.001956394717145134,0.20444784518931727,0.0009658336351563443
codex-l,32,213,22578,1115,768,19,14,5,0.049384356453184515,0.6887892376681615,0.024739583333333332,1587986,2717,1310,0,0,0,0.0017109722629796485,0.48214942951785056,0.0
codex-l,33,131,8515,1901,1134,239,75,164,0.22325308279506753,0.5965281430825881,0.21075837742504408,366145,12183,5151,2,0,2,0.0332737030411449,0.42280226545185917,0.00038827412152980003
codex-l,34,131,8515,2331,1358,204,24,180,0.2737522019964768,0.5825825825825826,0.15022091310751104,366145,20634,6884,0,0,0,0.056354722855699244,0.33362411553746246,0.0
codex-l,35,109,5886,1895,1296,245,233,12,0.3219503907577302,0.6839050131926121,0.18904320987654322,209934,14592,7303,9,9,0,0.06950755951870588,0.5004797149122807,0.0012323702587977543
codex-l,36,155,11935,2394,2097,539,155,384,0.20058651026392962,0.8759398496240601,0.257033857892227,608685,20500,16054,48,4,44,0.033679160813885674,0.7831219512195122,0.0029899090569328515
codex-l,37,400,79800,5049,2787,431,74,357,0.06327067669172932,0.5519904931669638,0.15464657337639037,10586800,27860,9866,24,0,24,0.002631578947368421,0.3541277817659727,0.002432596797080884
codex-l,38,127,8001,1074,567,75,35,40,0.13423322084739409,0.5279329608938548,0.13227513227513227,333375,4326,1271,0,0,0,0.012976377952755906,0.2938049006010171,0.0
codex-l,39,177,15576,1953,1231,73,45,28,0.12538520801232667,0.6303123399897593,0.059301380991064176,908600,10440,3975,0,0,0,0.011490204710543694,0.3807471264367816,0.0
codex-l,40,188,17578,670,519,84,83,1,0.03811582660143361,0.7746268656716417,0.16184971098265896,1089836,1281,816,0,0,0,0.0011754062079065107,0.6370023419203747,0.0
codex-l,41,38,703,191,156,26,0,26,0.2716927453769559,0.8167539267015707,0.16666666666666666,8436,561,354,0,0,0,0.06650071123755334,0.6310160427807486,0.0
codex-l,42,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,43,51,1275,371,260,53,49,4,0.2909803921568627,0.7008086253369272,0.20384615384615384,20825,1243,516,0,0,0,0.05968787515006002,0.415124698310539,0.0
codex-l,44,500,124750,28267,19562,3351,124,3227,0.22658917835671344,0.6920437258994587,0.1713015029138125,20708500,887638,475521,255,0,255,0.04286346186348601,0.535715009947749,0.0005362539193852638
codex-l,45,7,21,15,14,1,1,0,0.7142857142857143,0.9333333333333333,0.07142857142857142,35,19,13,0,0,0,0.5428571428571428,0.6842105263157895,0.0
codex-l,46,79,3081,334,313,40,20,20,0.10840636157091853,0.937125748502994,0.12779552715654952,79079,681,610,0,0,0,0.008611641523033928,0.895741556534508,0.0
codex-l,47,61,1830,371,147,4,0,4,0.20273224043715846,0.39622641509433965,0.027210884353741496,35990,898,161,0,0,0,0.02495137538205057,0.17928730512249444,0.0
codex-l,48,500,124750,10174,9729,390,231,159,0.08155511022044089,0.9562610575977983,0.040086339808818996,20708500,152486,137339,5,0,5,0.007363449791148562,0.9006662906758653,3.640626479004507e-05
codex-l,49,30,435,81,81,8,4,4,0.18620689655172415,1.0,0.09876543209876543,4060,105,103,0,0,0,0.02586206896551724,0.9809523809523809,0.0
codex-l,50,79,3081,945,252,1,0,1,0.30671859785783834,0.26666666666666666,0.003968253968253968,79079,3426,359,0,0,0,0.04332376484275218,0.10478692352597782,0.0
codex-l,51,28,378,127,86,5,2,3,0.335978835978836,0.6771653543307087,0.05813953488372093,3276,325,151,0,0,0,0.0992063492063492,0.4646153846153846,0.0
codex-l,52,25,300,129,122,3,3,0,0.43,0.9457364341085271,0.02459016393442623,2300,491,471,0,0,0,0.21347826086956523,0.9592668024439919,0.0
codex-l,53,3,3,3,1,1,0,1,1.0,0.3333333333333333,1.0,1,1,0,0,0,0,1.0,0.0,0.0
codex-l,54,28,378,192,156,29,0,29,0.5079365079365079,0.8125,0.1858974358974359,3276,591,355,0,0,0,0.1804029304029304,0.6006768189509306,0.0
codex-l,55,102,5151,272,245,11,9,2,0.052805280528052806,0.9007352941176471,0.044897959183673466,171700,361,316,0,0,0,0.002102504368083867,0.8753462603878116,0.0
codex-l,56,42,861,217,131,14,0,14,0.25203252032520324,0.6036866359447005,0.10687022900763359,11480,607,231,0,0,0,0.052874564459930315,0.3805601317957166,0.0
codex-l,57,26,325,87,85,2,2,0,0.2676923076923077,0.9770114942528736,0.023529411764705882,2600,160,145,0,0,0,0.06153846153846154,0.90625,0.0
codex-l,58,13,78,67,67,1,1,0,0.8589743589743589,1.0,0.014925373134328358,286,220,188,0,0,0,0.7692307692307693,0.8545454545454545,0.0
codex-l,59,13,78,40,30,3,0,3,0.5128205128205128,0.75,0.1,286,62,28,0,0,0,0.21678321678321677,0.45161290322580644,0.0
codex-l,60,9,36,26,24,1,1,0,0.7222222222222222,0.9230769230769231,0.041666666666666664,84,38,28,0,0,0,0.4523809523809524,0.7368421052631579,0.0
codex-l,61,6,15,15,15,3,3,0,1.0,1.0,0.2,20,20,20,0,0,0,1.0,1.0,0.0
codex-l,62,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,63,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,64,9,36,20,17,0,0,0,0.5555555555555556,0.85,0.0,84,20,14,0,0,0,0.23809523809523808,0.7,0.0
codex-l,65,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,66,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,67,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-l,68,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,0,500,124750,982,328,20,19,1,0.007871743486973948,0.3340122199592668,0.06097560975609756,20708500,865,122,0,0,0,4.1770287563077966e-05,0.14104046242774568,0.0
codex-m,1,500,124750,1716,218,50,1,49,0.013755511022044089,0.12703962703962704,0.22935779816513763,20708500,1282,81,0,0,0,6.190694642296642e-05,0.06318252730109204,0.0
codex-m,2,500,124750,146,32,1,0,1,0.0011703406813627255,0.2191780821917808,0.03125,20708500,15,1,0,0,0,7.243402467585774e-07,0.06666666666666667,0.0
codex-m,3,500,124750,3879,1442,261,65,196,0.03109418837675351,0.3717452951791699,0.180998613037448,20708500,10821,2063,7,0,7,0.0005225390540116378,0.19064781443489512,0.0033931168201648087
codex-m,4,500,124750,1973,807,68,61,7,0.01581563126252505,0.40902179422199697,0.08426270136307311,20708500,2745,527,1,1,0,0.00013255426515681966,0.19198542805100183,0.0018975332068311196
codex-m,5,500,124750,7241,2483,276,52,224,0.058044088176352704,0.34290843806104127,0.11115585984695932,20708500,36273,5352,14,0,14,0.0017515995847115918,0.14754776279877596,0.002615844544095665
codex-m,6,500,124750,12329,6794,657,326,331,0.09882965931863727,0.5510584800064887,0.09670297321165734,20708500,146062,56589,21,20,1,0.007053239008136755,0.3874313647629089,0.00037109685627948895
codex-m,7,500,124750,886,94,19,0,19,0.007102204408817635,0.10609480812641084,0.20212765957446807,20708500,277,12,0,0,0,1.337614989014173e-05,0.04332129963898917,0.0
codex-m,8,500,124750,6462,2389,189,15,174,0.051799599198396794,0.36969978334880843,0.07911259941398074,20708500,33032,5726,7,0,7,0.0015950938020619552,0.17334705739888592,0.0012224938875305623
codex-m,9,500,124750,8376,2857,106,46,60,0.06714228456913827,0.34109360076408785,0.03710185509275464,20708500,46732,9040,1,0,1,0.002256657894101456,0.19344346486347685,0.00011061946902654867
codex-m,10,500,124750,1807,944,119,20,99,0.01448496993987976,0.5224128389596016,0.1260593220338983,20708500,2607,705,3,1,2,0.00012589033488664075,0.27042577675489066,0.00425531914893617
codex-m,11,500,124750,5643,1775,396,66,330,0.04523446893787575,0.3145489987595251,0.2230985915492958,20708500,20009,2927,52,1,51,0.0009662215998261583,0.14628417212254485,0.01776563033823027
codex-m,12,63,1953,1187,983,48,44,4,0.6077828981054787,0.8281381634372368,0.048830111902339775,39711,12172,7992,0,0,0,0.30651456775200825,0.6565888925402563,0.0
codex-m,13,500,124750,5366,2650,320,236,84,0.04301402805611222,0.49385016772269846,0.12075471698113208,20708500,24685,7125,7,6,1,0.0011920225994156988,0.2886368239821754,0.0009824561403508772
codex-m,14,500,124750,7592,2557,801,3,798,0.06085771543086172,0.3368018967334036,0.3132577238951897,20708500,40312,6304,56,0,56,0.0019466402684887847,0.15638023417344712,0.008883248730964468
codex-m,15,500,124750,6272,3627,317,237,80,0.05027655310621242,0.5782844387755102,0.08740005514199063,20708500,36105,13493,17,17,0,0.001743486973947896,0.3737155518626229,0.0012599125472467206
codex-m,16,290,41905,6363,3901,203,146,57,0.1518434554349123,0.613075593273613,0.052037938990002565,4022880,68388,24990,2,2,0,0.016999761364992243,0.3654149850851027,8.003201280512204e-05
codex-m,17,500,124750,5324,2588,154,29,125,0.04267735470941884,0.4861006761833208,0.059505409582689336,20708500,23201,6270,1,0,1,0.0011203612043363836,0.270246972113271,0.0001594896331738437
codex-m,18,500,124750,12303,5579,438,33,405,0.09862124248496994,0.4534666341542713,0.07850869331421402,20708500,130722,35484,35,0,35,0.00631248038245165,0.27144627530178544,0.0009863600495998196
codex-m,19,500,124750,29904,20236,3765,59,3706,0.23971142284569139,0.6766987693953986,0.18605455623641035,20708500,1035022,467144,44,0,44,0.04998053939203709,0.451337266261007,9.418937201376878e-05
codex-m,20,500,124750,8308,4005,618,182,436,0.06659719438877755,0.48206547905633124,0.1543071161048689,20708500,57145,15227,17,0,17,0.0027594948934012604,0.2664625076559629,0.0011164379063505615
codex-m,21,500,124750,15606,7795,629,373,256,0.12509819639278558,0.4994873766500064,0.08069275176395126,20708500,205106,59972,108,81,27,0.009904435376777652,0.29239515177517966,0.0018008403921830186
codex-m,22,500,124750,8331,3868,806,636,170,0.06678156312625251,0.4642900012003361,0.20837642192347466,20708500,54556,14526,78,64,14,0.00263447376681073,0.26625852335215194,0.0053696819496076
codex-m,23,500,124750,9716,4166,120,112,8,0.07788376753507013,0.42877727459860027,0.028804608737397985,20708500,75397,16022,15,15,0,0.0036408721056570975,0.21250182367998727,0.0009362127075271502
codex-m,24,500,124750,6850,3779,356,251,105,0.05490981963927856,0.5516788321167884,0.09420481608891242,20708500,41796,13305,1,1,0,0.0020183016635681,0.31833189778926213,7.51597143930853e-05
codex-m,25,500,124750,6388,2149,247,10,237,0.051206412825651304,0.33641202254226676,0.11493718008375989,20708500,27591,3781,0,0,0,0.0013323514498877272,0.13703743974484434,0.0
codex-m,26,185,17020,2157,1524,105,1,104,0.12673325499412455,0.7065368567454798,0.0688976377952756,1038220,12645,6029,4,0,4,0.012179499528038373,0.476789244760775,0.0006634599436059048
codex-m,27,500,124750,5857,3000,307,89,218,0.046949899799599196,0.5122076148198736,0.10233333333333333,20708500,32397,8871,6,0,6,0.0015644300649491755,0.2738216501527919,0.0006763611768684477
codex-m,28,130,8385,843,700,86,86,0,0.10053667262969589,0.830367734282325,0.12285714285714286,357760,2583,1851,4,4,0,0.00721992397137746,0.7166085946573751,0.0021609940572663426
codex-m,29,500,124750,19220,8806,2074,386,1688,0.1540681362725451,0.4581685744016649,0.23552123552123552,20708500,297946,88771,71,29,42,0.014387618610715407,0.2979432514616743,0.000799810749005869
codex-m,30,137,9316,3087,2989,514,130,384,0.33136539287247746,0.9682539682539683,0.1719638675142188,419220,43693,39315,0,0,0,0.10422451218930394,0.8998008834367061,0.0
codex-m,31,3,3,2,1,0,0,0,0.6666666666666666,0.5,0.0,1,0,0,0,0,0,0.0,0.0,0.0
codex-m,32,207,21321,3257,1940,123,36,87,0.15276018948454576,0.5956401596561253,0.0634020618556701,1456935,25269,8778,0,0,0,0.017343944650928148,0.3473821678736792,0.0
codex-m,33,7,21,17,11,6,0,6,0.8095238095238095,0.6470588235294118,0.5454545454545454,35,18,6,0,0,0,0.5142857142857142,0.3333333333333333,0.0
codex-m,34,33,528,313,239,17,2,15,0.5928030303030303,0.7635782747603834,0.07112970711297072,5456,1678,1014,0,0,0,0.30755131964809385,0.6042908224076281,0.0
codex-m,35,500,124750,29955,21592,2016,60,1956,0.24012024048096192,0.7208145551660825,0.09336791404223786,20708500,1044945,511738,1,0,1,0.05045971460994278,0.48972721052304186,1.9541249623830946e-06
codex-m,36,2,1,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,37,89,3916,1830,1310,117,103,14,0.4673135852911134,0.7158469945355191,0.08931297709923663,113564,20371,9988,0,0,0,0.17937902856539045,0.4903048451229689,0.0
codex-m,38,30,435,267,209,3,0,3,0.6137931034482759,0.7827715355805244,0.014354066985645933,4060,1251,737,0,0,0,0.30812807881773396,0.5891286970423661,0.0
codex-m,39,477,113526,23025,21617,468,225,243,0.20281697584694255,0.9388490770901194,0.02164962760790119,17974950,730023,576971,0,0,0,0.04061335358373737,0.7903463315539373,0.0
codex-m,40,28,378,147,79,13,13,0,0.3888888888888889,0.5374149659863946,0.16455696202531644,3276,383,135,0,0,0,0.11691086691086691,0.3524804177545692,0.0
codex-m,41,111,6105,2739,1581,251,13,238,0.4486486486486487,0.5772179627601315,0.15876027830487033,221815,34222,10139,0,0,0,0.1542817212541983,0.29627140435976856,0.0
codex-m,42,30,435,406,406,1,1,0,0.9333333333333333,1.0,0.0024630541871921183,4060,3654,3654,0,0,0,0.9,1.0,0.0
codex-m,43,13,78,78,69,0,0,0,1.0,0.8846153846153846,0.0,286,282,197,0,0,0,0.986013986013986,0.6985815602836879,0.0
codex-m,44,9,36,36,36,0,0,0,1.0,1.0,0.0,84,84,78,0,0,0,1.0,0.9285714285714286,0.0
codex-m,45,11,55,55,55,0,0,0,1.0,1.0,0.0,165,165,165,0,0,0,1.0,1.0,0.0
codex-m,46,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,47,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,48,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,49,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
codex-m,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
KG20C,ALL,2500,623750,1870,1538,34,28,6,0.002997995991983968,0.8224598930481284,0.022106631989596878,103542500,863,596,0,0,0,8.33474177270203e-06,0.6906141367323291,0.0
WN18RR,ALL,4752,1141127,43874,42397,4405,3359,1046,0.038447955398478874,0.9663354150521949,0.1038988607684506,184447944,467552,457533,130,69,61,0.0025348723865417553,0.9785713674628704,0.00028413251066043325
codex-m,ALL,15355,3593667,274242,154210,17085,4167,12918,0.07631257988010576,0.5623135770596772,0.11079048051358537,584791978,4384527,2043217,573,242,331,0.007497584038336449,0.46600625335412466,0.00028044010988553835
FB15k-237,ALL,93920,21474159,4666422,2827144,834635,93011,741624,0.21730406299031316,0.6058483351912879,0.2952219625176503,3412486019,191619558,89918377,188611,27756,160855,0.05615248148508239,0.4692546937197298,0.0020975801198013172
codex-l,ALL,17502,3910236,199515,105603,14087,4993,9094,0.05102377452409522,0.5292985489812796,0.1333958315578156,627825832,2117485,977919,1063,125,938,0.003372726785157193,0.4618304261895598,0.0010870020932203996
YAGO3-10,ALL,14338,3374419,201799,120180,18734,10188,8546,0.059802591201626114,0.5955430899062929,0.15588284240306208,547952325,2531837,1148813,2203,546,1657,0.004620542489713863,0.4537468249338326,0.0019176315031253998
