selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_rf,codex-m,0.1,effective_candidates,2059,35.21076199210833,99.96156696671639,99.9999837801702,122.75261555858728,185.69088551118836,111.48715474230544
balanced5_rf,codex-m,0.2,synergy_weight_top5_mean,4119,0.0,0.0,0.0536549999999999,0.485936,2.203292,0.37932970583474956
balanced5_rf,codex-m,0.2,max_candidate_dep_score,4119,-0.0422010623516184,0.0,0.0008464858043066,0.041402822861066405,0.3123671001251914,0.027964609342204814
balanced5_rf,codex-m,0.2,topk_rule_weight,4119,0.0024968801985871,0.09017770674879225,0.3589429384770597,1.712978591374941,2.3978952727983702,0.7757226273632045
balanced5_rf,codex-m,0.2,num_neg_dep,4119,0.0,0.0,0.0,1.0,166.0,13.543335761107064
balanced5_rf,codex-m,0.2,effective_candidates,4119,21.914823426969207,99.98158318303817,99.99996041256966,103.44633590132072,185.69088551118836,104.80863727245419
balanced5_rf,codex-m,0.5,synergy_weight_top5_mean,10297,0.0,0.0,0.0,0.034734,2.203292,0.1796303559127254
balanced5_rf,codex-m,0.5,max_candidate_dep_score,10297,-0.0422010623516184,0.0,0.0,0.0,0.3123671001251914,0.012384257238996109
balanced5_rf,codex-m,0.5,topk_rule_weight,10297,0.0024968801985871,0.2221499048811071,1.0586808191891612,1.568615917913845,2.3978952727983702,0.9915916125557482
balanced5_rf,codex-m,0.5,num_neg_dep,10297,0.0,0.0,0.0,0.0,166.0,6.089346411576187
balanced5_rf,codex-m,0.5,effective_candidates,10297,1.0,99.8780140200869,99.99995898427392,104.63163973298438,185.69088551118836,104.48683197909112
balanced5_rf,hetionet,0.1,synergy_weight_top5_mean,45004,0.090522,5.203052,5.421422,5.550072,5.578564,5.309952396916571
balanced5_rf,hetionet,0.1,max_candidate_dep_score,45004,-0.2930338474401301,-1.2052117419668768e-05,0.0,0.0027127831978548,0.1105641816073862,0.004205481084738413
balanced5_rf,hetionet,0.1,topk_rule_weight,45004,0.4286659171206461,1.5112017105741622,1.6254554101353778,1.7264543708202884,2.0932348638121714,1.5743729795048196
balanced5_rf,hetionet,0.1,num_neg_dep,45004,0.0,11.0,28.0,54.0,313.0,37.598391254110744
balanced5_rf,hetionet,0.1,effective_candidates,45004,97.12854258789255,102.51159854937468,112.08070809182796,134.37426723196586,193.07559991417065,121.60765063558193
balanced5_rf,hetionet,0.2,synergy_weight_top5_mean,90008,0.090522,5.22283,5.464196,5.550072,5.578564,5.299596738538056
balanced5_rf,hetionet,0.2,max_candidate_dep_score,90008,-0.2930338474401301,0.0,0.0006071510373926,0.0129583731319572,0.1306326017740287,0.00904117648899702
balanced5_rf,hetionet,0.2,topk_rule_weight,90008,0.1155145992763694,1.459859732565801,1.6101991617431082,1.7117167615545184,2.1269080789187598,1.5343858656229625
balanced5_rf,hetionet,0.2,num_neg_dep,90008,0.0,8.0,27.0,48.0,313.0,32.73091280775042
balanced5_rf,hetionet,0.2,effective_candidates,90008,97.05930844243132,102.26608500077818,108.69772759152806,123.54670730477588,197.6953683436276,117.3119550843926
balanced5_rf,hetionet,0.5,synergy_weight_top5_mean,225020,0.0,0.0,3.21877,5.398608,5.578564,2.804598729670696
balanced5_rf,hetionet,0.5,max_candidate_dep_score,225020,-0.3389269098428589,0.0,6.862341551795232e-07,0.0075998750673065,0.3734679695921971,0.006316840320280869
balanced5_rf,hetionet,0.5,topk_rule_weight,225020,0.0101959108687708,0.6830453973948357,1.304948721665938,1.619854410203354,2.1269080789187598,1.1544652072254835
balanced5_rf,hetionet,0.5,num_neg_dep,225020,0.0,0.0,7.0,35.0,500.0,21.965207537107812
balanced5_rf,hetionet,0.5,effective_candidates,225020,89.82989769347145,99.99993660647937,102.33891134618486,110.66198776813796,198.9019813260522,110.76252744007945
