selector,dataset,coverage,feature,n,min,q25,median,q75,max,mean
balanced5_global_rf,codex-l,0.2,num_neg_dep,12226,0.0,12.0,20.0,38.0,221.0,32.127351545885816
balanced5_global_rf,codex-l,0.2,effective_candidates,12226,67.24558169901816,99.99272942449352,108.14419974142892,135.81167467719777,166.29066320963844,118.66830090076
balanced5_global_rf,codex-l,0.5,synergy_weight_top5_mean,30564,0.0,0.5009275,2.057304,2.485532,3.909766,1.622965530231645
balanced5_global_rf,codex-l,0.5,max_candidate_dep_score,30564,-0.100005168593087,-0.0019497970838822,0.0,0.00409494263514065,0.2762396960501557,0.007099058246534509
balanced5_global_rf,codex-l,0.5,topk_rule_weight,30564,0.0024968801985871,0.5177533983800555,0.8475260701900695,1.549333988364395,2.3925333296569846,1.0424359968111898
balanced5_global_rf,codex-l,0.5,num_neg_dep,30564,0.0,0.0,8.0,21.0,221.0,17.131461850543122
balanced5_global_rf,codex-l,0.5,effective_candidates,30564,2.920666164642167,99.84693830007794,99.99911377523568,111.01253558135518,172.70000922856434,109.7176417719925
balanced5_global_rf,codex-m,0.1,synergy_weight_top5_mean,2059,0.0,0.9517500000000001,1.16666,1.871576,2.203292,1.239330911769467
balanced5_global_rf,codex-m,0.1,max_candidate_dep_score,2059,-0.0128703169538924,0.0,0.0050538249654256,0.0248146222955273,0.3123671001251914,0.02579362045857061
balanced5_global_rf,codex-m,0.1,topk_rule_weight,2059,0.0899086487206238,0.5257171450445723,0.8230059739376523,1.568615917913845,2.3078344488801887,1.0281923295128788
balanced5_global_rf,codex-m,0.1,num_neg_dep,2059,0.0,1.0,11.0,48.0,166.0,34.45993200582807
balanced5_global_rf,codex-m,0.1,effective_candidates,2059,29.793625598483413,99.8639723625785,100.79107317726957,108.77165560615956,185.69088551118836,112.1992413320232
balanced5_global_rf,codex-m,0.2,synergy_weight_top5_mean,4119,0.0,0.29894,0.663246,1.180898,2.203292,0.8235231698227724
balanced5_global_rf,codex-m,0.2,max_candidate_dep_score,4119,-0.0422010623516184,0.0004308293865889,0.0078871131662043,0.0312312308592072,0.3123671001251914,0.02822475247859472
balanced5_global_rf,codex-m,0.2,topk_rule_weight,4119,0.0701681236015602,0.3237230061877964,0.6164238242703854,1.2809338454620642,2.3078344488801887,0.8432611692641434
balanced5_global_rf,codex-m,0.2,num_neg_dep,4119,0.0,0.0,2.0,15.0,166.0,18.98154891964069
balanced5_global_rf,codex-m,0.2,effective_candidates,4119,29.793625598483413,99.89417969939726,99.99962303102248,102.792346076227,185.69088551118836,106.66725709443736
balanced5_global_rf,codex-m,0.5,synergy_weight_top5_mean,10297,0.0,0.0,0.099518,0.585898,2.203292,0.39486953115794243
balanced5_global_rf,codex-m,0.5,max_candidate_dep_score,10297,-0.0422010623516184,0.0,0.0004308293865889,0.017058491572089,0.3123671001251914,0.016065827138376926
balanced5_global_rf,codex-m,0.5,topk_rule_weight,10297,0.0024968801985871,0.1766064101497536,0.4586579420392431,0.9724610033412096,2.339399066116762,0.6966489682014658
balanced5_global_rf,codex-m,0.5,num_neg_dep,10297,0.0,0.0,0.0,3.0,166.0,9.410022336602895
balanced5_global_rf,codex-m,0.5,effective_candidates,10297,16.78214231007943,99.92153162540149,99.9956598136061,100.96733561807731,185.69088551118836,100.68597221664082
balanced5_global_rf,hetionet,0.1,synergy_weight_top5_mean,45004,0.096938,5.203762,5.464196,5.550072,5.578564,5.237031275253311
balanced5_global_rf,hetionet,0.1,max_candidate_dep_score,45004,-0.273449236454256,-1.4793647585562486e-05,0.0,0.0056152942699629,0.1341901221034674,0.0059870767564509
balanced5_global_rf,hetionet,0.1,topk_rule_weight,45004,0.3497660997145462,1.4240346891027378,1.5674317481905886,1.698896116330505,2.1269080789187598,1.5229925601903558
balanced5_global_rf,hetionet,0.1,num_neg_dep,45004,0.0,5.0,15.0,35.0,313.0,25.17018487245578
balanced5_global_rf,hetionet,0.1,effective_candidates,45004,97.23934820157864,103.51225160783412,114.75517865824716,140.77367927350417,193.07559991417065,124.27777537620788
balanced5_global_rf,hetionet,0.2,synergy_weight_top5_mean,90008,0.096938,5.22283,5.464196,5.550072,5.578564,5.30016917966366
balanced5_global_rf,hetionet,0.2,max_candidate_dep_score,90008,-0.273449236454256,0.0,0.0009229909888577,0.0137332123476578,0.1739230182317375,0.009898277541056672
balanced5_global_rf,hetionet,0.2,topk_rule_weight,90008,0.3450589410608548,1.4663370687934272,1.612722372122572,1.712961748497119,2.1269080789187598,1.5469517002666522
balanced5_global_rf,hetionet,0.2,num_neg_dep,90008,0.0,7.0,25.0,46.0,313.0,31.51503199715581
balanced5_global_rf,hetionet,0.2,effective_candidates,90008,97.23934820157864,103.08364242909744,109.6569573490334,125.52071164582668,198.6852880623196,118.27863805845767
balanced5_global_rf,hetionet,0.5,synergy_weight_top5_mean,225020,0.0,0.0,3.269655,5.398608,5.578564,2.828017863946168
balanced5_global_rf,hetionet,0.5,max_candidate_dep_score,225020,-0.3389269098428589,0.0,5.2e-06,0.0079662985006306,0.3734679695921971,0.0063333301240093174
balanced5_global_rf,hetionet,0.5,topk_rule_weight,225020,0.0101959108687708,0.6874173461840728,1.317301489632939,1.6229467441909835,2.1269080789187598,1.1601880469979537
balanced5_global_rf,hetionet,0.5,num_neg_dep,225020,0.0,0.0,8.0,36.0,500.0,22.822246911385655
balanced5_global_rf,hetionet,0.5,effective_candidates,225020,89.82989769347145,99.99998036318459,102.39557585449748,110.96803806432916,198.9019813260522,110.93061922975474
